created_at,text,edit_history_tweet_ids,id,author_id,lang
2022-11-28T02:19:04.000Z,Tomorrow is Monday again huh https://t.co/hTqJzGRKIx,['1597052423855820801'],1597052423855820801,739143990499364864,en
2022-11-28T01:49:55.000Z,So Apeti is basically sleeping pills cause jah jah,['1597045090865664001'],1597045090865664001,739143990499364864,en
2022-11-27T23:11:50.000Z,Sigh.. https://t.co/mj2ZvElS0h,['1597005307250515968'],1597005307250515968,739143990499364864,en
2022-11-27T23:06:55.000Z,Tomorrow isn’t promised to no man so live YOUR!!!!! LIFE!!!!! However you want https://t.co/bTBTFIYD7T,['1597004066886148096'],1597004066886148096,739143990499364864,en
2022-11-27T20:48:04.000Z,HOME!!!!!!!! https://t.co/ZjiFQcPCbx,['1596969125947277312'],1596969125947277312,739143990499364864,en
2022-11-27T20:47:16.000Z,Man nuh have a left foot yf,['1596968922531917824'],1596968922531917824,739143990499364864,en
2022-11-27T20:46:15.000Z,Send them home 🇪🇸,['1596968667581140992'],1596968667581140992,739143990499364864,en
2022-11-27T20:40:55.000Z,Man dem really dash it weh but anyway uh tek it dem drop out,['1596967326301458432'],1596967326301458432,739143990499364864,en
2022-11-27T20:19:46.000Z,Send dem home,['1596962003095998464'],1596962003095998464,739143990499364864,en
2022-11-27T19:40:45.000Z,Spain you have 1 just 1 job,['1596952184301973506'],1596952184301973506,739143990499364864,en
2022-11-27T19:36:05.000Z,Bruh Torres is ass yow,['1596951011843002369'],1596951011843002369,739143990499364864,en
2022-11-27T19:29:21.000Z,As it stands 0-0 Germany is already out of the World Cup,['1596949314991161344'],1596949314991161344,739143990499364864,en
2022-11-27T19:22:39.000Z,Bro Busquets vision is top class,['1596947628243025921'],1596947628243025921,739143990499364864,en
2022-11-27T19:08:05.000Z,Spain looks like they want to win World Cup,['1596943965441646592'],1596943965441646592,739143990499364864,en
2022-11-27T19:07:46.000Z,Spain going for necks😳😳,['1596943884386414592'],1596943884386414592,739143990499364864,en
2022-11-27T19:06:44.000Z,Bumboclaat,['1596943623438094337'],1596943623438094337,739143990499364864,in
2022-11-27T19:05:05.000Z,Make my enemies suffer,['1596943207635779584'],1596943207635779584,739143990499364864,en
2022-11-27T19:04:48.000Z,SEND THEM HOME SPAIN!!!!!!!,['1596943139599974400'],1596943139599974400,739143990499364864,en
2022-11-27T19:01:00.000Z,RT @JordizzleJ: Barcelona vs Bayern Munich,['1596942182136807425'],1596942182136807425,739143990499364864,de
2022-11-27T19:00:51.000Z,Let’s go my side 🇪🇸 🇪🇸🇪🇸🇪🇸🇪🇸,['1596942144199016448'],1596942144199016448,739143990499364864,en
2022-11-27T18:59:37.000Z,Time to send Germany home🙂,['1596941833179136000'],1596941833179136000,739143990499364864,en
2022-11-27T18:00:45.000Z,They going home…draw? Going home lose? Going home https://t.co/SlakksVoqc,['1596927018506993664'],1596927018506993664,739143990499364864,en
2022-11-27T18:00:15.000Z,4-1 holy shit,['1596926895437672448'],1596926895437672448,739143990499364864,en
2022-11-27T15:56:29.000Z,STFU when you hear love talking,['1596895745151762433'],1596895745151762433,739143990499364864,en
2022-11-27T15:26:04.000Z,Problem when Germany drop out https://t.co/vekakQH2iS,['1596888093050961920'],1596888093050961920,739143990499364864,en
2022-11-27T15:22:42.000Z,Today we shall witness Germany getting knocked out of the World Cup https://t.co/2rINPrL1Fi,['1596887244048334849'],1596887244048334849,739143990499364864,en
2022-11-27T13:52:07.000Z,RT @LocalBateman: https://t.co/IrPVn0X8GT,['1596864447100116997'],1596864447100116997,739143990499364864,zxx
2022-11-27T13:48:09.000Z,@shanpaints_ Give Cherry Wine a listen,['1596863450696777729'],1596863450696777729,739143990499364864,en
2022-11-26T21:10:53.000Z,????? https://t.co/heHbUUFOU9 https://t.co/GSCd9aJO6o,['1596612480893325312'],1596612480893325312,739143990499364864,zxx
2022-11-26T21:10:16.000Z,My enemies are on the TL crying 🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 https://t.co/DgNWYxxNfL,['1596612325699899394'],1596612325699899394,739143990499364864,en
2022-11-26T21:08:08.000Z,RT @drelxn: My weekend is complete https://t.co/ZPgcIbU7FI,['1596611789789138944'],1596611789789138944,739143990499364864,en
2022-11-26T21:07:21.000Z,RT @Dre10s: @The_AuDaCity11 One goatdon https://t.co/9emZxyovIx,['1596611589977018368'],1596611589977018368,739143990499364864,en
2022-11-26T21:06:14.000Z,RT @justkhushii: y’all can save the “messi is washed tweets” &amp; suck unu mumma to,['1596611310531522561'],1596611310531522561,739143990499364864,en
2022-11-26T21:04:21.000Z,What a day shall it be when Brazil lose🙂 https://t.co/t6egqwajTl,['1596610837124640768'],1596610837124640768,739143990499364864,en
2022-11-26T21:03:55.000Z,@Failure_Ent_ Stfu😂,['1596610726738956288'],1596610726738956288,739143990499364864,en
2022-11-26T21:03:31.000Z,RT @JordizzleJ: Germany fans on the Wellness bench after seeing Argentina’s win https://t.co/WPvqGJ71x8,['1596610624183754752'],1596610624183754752,739143990499364864,en
2022-11-26T21:03:07.000Z,People really thought we would lose ??? https://t.co/BMKurLtupE,['1596610525408145409'],1596610525408145409,739143990499364864,en
2022-11-26T21:00:48.000Z,RT @nocontextfooty: https://t.co/BIORG8ZwBb,['1596609944392183808'],1596609944392183808,739143990499364864,zxx
2022-11-26T21:00:26.000Z,Choke https://t.co/KTXxxDfxEH,['1596609850821206022'],1596609850821206022,739143990499364864,en
2022-11-26T20:57:24.000Z,ARGENTINA FI MI MONEEEEEEEEYYYYYY🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷 https://t.co/NSyrttFFNf,['1596609088045350913'],1596609088045350913,739143990499364864,en
2022-11-26T20:56:04.000Z,TILL THE LAND SLIDE🇦🇷🇦🇷 https://t.co/faXsMychrF,['1596608750957211648'],1596608750957211648,739143990499364864,en
2022-11-26T20:55:51.000Z,RT @justkhushii: DELETE UNU DRAFTS NOWWWWW,['1596608697098440704'],1596608697098440704,739143990499364864,en
2022-11-26T20:55:44.000Z,😂😂 https://t.co/zU8H3ns5Yf,['1596608667314372609'],1596608667314372609,739143990499364864,art
2022-11-26T20:55:32.000Z,Choke https://t.co/Hs0HpcySAx,['1596608617733840897'],1596608617733840897,739143990499364864,en
