text,created_at,lang,id,edit_history_tweet_ids,author_id
"how much do the power stations pay communities, and how much money have you seen in your community from other relative businesses? https://t.co/sNZnb0MF6J",2022-11-27T20:48:22.000Z,en,1596969200081604608,['1596969200081604608'],2241393780
RT @gord1brad: And now an english court has ruled that Scotland is legally an extraction colony for England ? https://t.co/a7OqzF17Ng,2022-11-27T20:43:59.000Z,en,1596968098393096193,['1596968098393096193'],2241393780
@PatColligan @PennyWrites1 exactly the same date years as mine,2022-11-27T20:40:27.000Z,en,1596967210840625152,['1596967210840625152'],2241393780
"@PennyWrites1 @nooralwayswins ive seen people in their 70s that are still children, it depends if you're willing to put the work in",2022-11-27T20:38:52.000Z,en,1596966810460770305,['1596966810460770305'],2241393780
"@PennyWrites1 wasnt when young, then as the roles reversed, very",2022-11-27T20:36:39.000Z,en,1596966254455443456,['1596966254455443456'],2241393780
@casper1066 @sblack505 yep ducks make great naggy pets i would love to have ducks again,2022-11-27T20:35:33.000Z,en,1596965977618800642,['1596965977618800642'],2241393780
"@sblack505 @casper1066 bit of a pain when they're wee and you need to mow the lawn but apart from that im ok with it now, wasnt when i was still rural with ducks",2022-11-27T20:31:57.000Z,en,1596965069174493184,['1596965069174493184'],2241393780
England voted to be independent.  Why hasn't England left yet? https://t.co/gQfg8RyPV2,2022-11-27T20:26:17.000Z,en,1596963642582634498,['1596963642582634498'],2241393780
"@sblack505 @casper1066 i have a family of them every two years too, they get fat round here, we have portly squirrels too",2022-11-27T20:24:34.000Z,en,1596963211537879040,['1596963211537879040'],2241393780
"that is exactly correct, that is what they do say https://t.co/8ilTyLhYmU",2022-11-27T20:22:19.000Z,en,1596962644040200194,['1596962644040200194'],2241393780
i think it is probably because you're now beyond saturation point and your businesses are over valued https://t.co/YK5u87Kk2U,2022-11-27T20:20:01.000Z,en,1596962066018881536,['1596962066018881536'],2241393780
@jamessmithPT_ i feel sorry for people so concerned about what other people do,2022-11-27T20:18:37.000Z,en,1596961712556892160,['1596961712556892160'],2241393780
"RT @AlvinFord14: Read this blog post: the British state has no power whatsoever over the territory of Scotland. The Government of ""England""…",2022-11-27T20:18:08.000Z,en,1596961593103110146,['1596961593103110146'],2241393780
@jonlincbrown i was a 70s baby and i knew all about brer rabbit so quite a few,2022-11-27T20:17:14.000Z,en,1596961365041696769,['1596961365041696769'],2241393780
@HeraldWeekly so the horse knew she was giving birth to an otter?,2022-11-27T19:54:26.000Z,en,1596955628894683137,['1596955628894683137'],2241393780
as long as you're as famous as meeeeeeee https://t.co/GgYknOVEuB,2022-11-27T19:53:28.000Z,en,1596955384715309056,['1596955384715309056'],2241393780
RT @mickbrick54: Alba Party to hold independence conference next week | Evening Standard.   #AlbaForIndependence  https://t.co/Z2lrnSvUku,2022-11-27T19:51:32.000Z,en,1596954896749981696,['1596954896749981696'],2241393780
RT @robertreidALBA: Head and shoulders above any politician in the country.,2022-11-27T19:51:18.000Z,en,1596954838675652608,['1596954838675652608'],2241393780
"RT @Stopworkplacebu: Some people aren't speaking to you because they ""owe you a apology""...",2022-11-27T19:46:36.000Z,en,1596953656271962112,['1596953656271962112'],2241393780
"RT @BarlowAdams: Had a heart attack this morning. Things are touch-and-go. Good thoughts. 

Love you all.",2022-11-27T19:45:58.000Z,en,1596953496934576128,['1596953496934576128'],2241393780
"RT @chrislittlewoo8: I think it had more to do with using 2 years supply of Midazolam in a matter of weeks.

This clip from the UK HoC abou…",2022-11-27T19:45:09.000Z,en,1596953290486747136,['1596953290486747136'],2241393780
"RT @chrislittlewoo8: I responded to a tweet from someone I follow with a systematic set of replies as to why I detest Matt Hancock.

The re…",2022-11-27T19:44:01.000Z,en,1596953005168869377,['1596953005168869377'],2241393780
RT @HarryPie1862: The audience that is voting to keep Matt Hancock in the jungle is the same one that always kicks out black contestants fi…,2022-11-27T19:37:56.000Z,en,1596951478127988736,['1596951478127988736'],2241393780
"RT @buddy_hell: ""Matt Hancock is so lovely for a granny killer"" said no one ever.",2022-11-27T19:37:34.000Z,en,1596951383017926656,['1596951383017926656'],2241393780
RT @SimonBrodkin: Why Matt Hancock went on #ImACeleb https://t.co/HOwMscw8vR,2022-11-27T19:37:12.000Z,en,1596951289925029888,['1596951289925029888'],2241393780
"No, it means England voted for its independence day and should now leave the UK https://t.co/05OKUDX4Jt",2022-11-27T19:35:00.000Z,en,1596950736566652928,['1596950736566652928'],2241393780
