created_at,edit_history_tweet_ids,text,id,lang,author_id
2022-11-28T03:05:43.000Z,['1597064166195728384'],"RT @JDCocchiarella: Young voters are turning out to vote early in historic numbers in Georgia right now!

Gen Z will be sending Raphael War…",1597064166195728384,en,799435974921089024
2022-11-28T03:04:40.000Z,['1597063899962306562'],RT @BriarBey: Concerning the drag show rumor at TSC.  I contacted them.  This was the response. https://t.co/sTPnv82KfJ,1597063899962306562,en,799435974921089024
2022-11-28T03:04:01.000Z,['1597063738628050945'],"RT @RepMTG: This is Corporate Communism.

Corporations using their economic power to force their political agendas.

They need to go back t…",1597063738628050945,en,799435974921089024
2022-11-28T03:03:58.000Z,['1597063722824241154'],RT @Catherine13th: @RepMTG @elonmusk And you know that the government was actually censoring people because Dr Shiva Sue the old  Twitter a…,1597063722824241154,en,799435974921089024
2022-11-28T02:51:57.000Z,['1597060699905134592'],RT @FreyjaTarte: Who out there has NOT turned on Trump? https://t.co/7sbRXX1adr,1597060699905134592,en,799435974921089024
2022-11-28T02:50:52.000Z,['1597060428517224448'],RT @TommyLavis: How disgusting. They’re trying to normalize raping children. 🤬🤬🤬🤬🤬🤬,1597060428517224448,en,799435974921089024
2022-11-28T02:48:32.000Z,['1597059840907837443'],RT @elonmusk: Twitter experienced slight degradation of service today from an old 3rd party tool used to block accounts that had no rate li…,1597059840907837443,en,799435974921089024
2022-11-28T02:48:08.000Z,['1597059741574115328'],RT @WatchinMadness: @elonmusk Any idea on when the shadow banking’s ends and free speech begins?,1597059741574115328,en,799435974921089024
2022-11-28T02:45:30.000Z,['1597059075229233152'],RT @TheLeoTerrell: ......@elonmusk is a champion for Free Speech.  He is driving Democrats crazy!,1597059075229233152,en,799435974921089024
2022-11-28T02:38:20.000Z,['1597057272068288513'],RT @realRawPaul: What kind of a world do we live in when Julian Assange is in prison for telling the truth and the biggest liars are not cr…,1597057272068288513,en,799435974921089024
2022-11-28T02:38:08.000Z,['1597057222986858496'],RT @BuzzPatterson: When @elonmusk and @twitter release the details of the @joebiden campaign collaborating with big tech to tilt an electio…,1597057222986858496,en,799435974921089024
2022-11-28T01:32:35.000Z,['1597040728836038656'],https://t.co/3e1mFDE0KS,1597040728836038656,zxx,799435974921089024
2022-11-28T00:43:57.000Z,['1597028487432241152'],RT @Thecryptopunk13: @AllBiteNoBark88 Seize their assets and you’ll have enough money to fix all the worlds problems! Win win,1597028487432241152,en,799435974921089024
2022-11-28T00:42:40.000Z,['1597028164416704513'],@1_Military_man @AllBiteNoBark88 @theredwaver How do you get someone to pay attention to you? Put you hand where their money is...or in their pocket!,1597028164416704513,en,799435974921089024
2022-11-28T00:38:41.000Z,['1597027162582044673'],"RT @PDrillin: @AllBiteNoBark88 Not pure democracy, proportionate representation is the only fair way. Even better, smaller, more local gove…",1597027162582044673,en,799435974921089024
2022-11-28T00:38:28.000Z,['1597027108450369536'],"RT @killerofpalemen: @AllBiteNoBark88 If they are the bad guys, they must be doing something right. https://t.co/rdexlhgyaE",1597027108450369536,en,799435974921089024
2022-11-28T00:37:28.000Z,['1597026855407624192'],RT @Shane946820551: @AllBiteNoBark88 https://t.co/zidtTCLNXw,1597026855407624192,qme,799435974921089024
2022-11-28T00:37:00.000Z,['1597026739573571585'],RT @VoteDrake2024: @AllBiteNoBark88 @DennisRiordan14 https://t.co/lnApgxR3g9,1597026739573571585,qme,799435974921089024
2022-11-28T00:36:34.000Z,['1597026630840766464'],RT @flowerpotbill: @AllBiteNoBark88 Don’t forget gates and Schwab and of course there is Blair here in Britain,1597026630840766464,en,799435974921089024
2022-11-28T00:32:45.000Z,['1597025669359493123'],"RT @AllBiteNoBark88: We MUST
Restore Democracy
Impeach Biden NOW
Arrest
Rothschild's Rockefeller's Soros Bidens Clinton's Obamas  Fauci
SEI…",1597025669359493123,en,799435974921089024
2022-11-28T00:32:35.000Z,['1597025627701665792'],RT @UnsweetenedTru1: America has lit the fire....we are done being abused by our government.,1597025627701665792,en,799435974921089024
2022-11-28T00:32:00.000Z,['1597025480497979393'],RT @LoriMills4CA42: @POTUS Leave the kids alone! When they grow up then they can make these life altering Decisions. Young women like Chloe…,1597025480497979393,en,799435974921089024
2022-11-28T00:30:51.000Z,['1597025191364014080'],RT @UnsweetenedTru1: And that right there 👇👇👇 is what is actually happening.,1597025191364014080,en,799435974921089024
2022-11-28T00:30:16.000Z,['1597025042402902017'],RT @UnsweetenedTru1: Liberals having a really bad weekend:,1597025042402902017,en,799435974921089024
2022-11-28T00:30:06.000Z,['1597025001877966848'],RT @UnsweetenedTru1: It's time to get this party started America...can you feel the shift already?  It has begun....,1597025001877966848,en,799435974921089024
2022-11-28T00:29:32.000Z,['1597024861297078272'],@ChristinaSFLaw @POTUS Now THAT'S a new one I've never heard! Proof?,1597024861297078272,en,799435974921089024
