text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @BarstoolPhilly: The MVP https://t.co/gRkhT6gKfK,en,2022-11-28T03:19:25.000Z,1597067610423586817,['1597067610423586817'],1005824782829543424
"Keep. Running. The. Fucking. Football. 

#FlyEaglesFly",en,2022-11-28T01:41:46.000Z,1597043036470804482,['1597043036470804482'],1005824782829543424
"RT @MySportsUpdate: All four teams in the NFC East are currently in the playoffs. 

Eagles get the division. DAL, NYG and WSH get the three…",en,2022-11-28T00:49:37.000Z,1597029913524989952,['1597029913524989952'],1005824782829543424
@caidenturner130 https://t.co/QumBMVdTX1,qme,2022-11-28T00:48:18.000Z,1597029580657020928,['1597029580657020928'],1005824782829543424
RT @caidenturner130: Stop being lazy and cheap. Hire a field crew and ban all turf. Thanks @NFL,en,2022-11-27T20:20:58.000Z,1596962307099480065,['1596962307099480065'],1005824782829543424
RT @upblissed: nigga jus kept getting cooked 😭😭 https://t.co/geW26phJgK,en,2022-11-26T18:23:53.000Z,1596570453753360384,['1596570453753360384'],1005824782829543424
RT @3YearLetterman: 🇺🇸 🇺🇸 🇺🇸 https://t.co/7CRDmJMpqL,und,2022-11-25T21:19:06.000Z,1596252159095754752,['1596252159095754752'],1005824782829543424
RT @icy_pratto_: our queen vs their queen https://t.co/jJBGCUmcRE,en,2022-11-25T20:47:14.000Z,1596244139401949184,['1596244139401949184'],1005824782829543424
RT @Kyl_idk: WAKE UP MOTHERFUCKERS ITS CALLED SOCCER https://t.co/QvMyMn7kZb,en,2022-11-25T16:25:47.000Z,1596178344667643904,['1596178344667643904'],1005824782829543424
RT @PHLEaglesNation: DAY AFTER THANKSGIVING. ITS OFFICIALLY CHRISTMAS MUSIC SZN 🎄🦅 https://t.co/ZXI0ASkGYp,en,2022-11-25T15:42:03.000Z,1596167340420366338,['1596167340420366338'],1005824782829543424
"RT @Philly_Mike25: The Dak Prescott a top 10 QB crowd

8 - TDs 
6 - INTs 

Oh but this and that,  shut up!! 🤣🤣",en,2022-11-25T02:58:21.000Z,1595975148150042624,['1595975148150042624'],1005824782829543424
#YE24,qht,2022-11-25T02:50:37.000Z,1595973202651774977,['1595973202651774977'],1005824782829543424
RT @CutonDime25: What y’all see in DAK ???  I don’t get it he a above average QB let’s keep it 100…. That running game saves him,en,2022-11-25T02:12:39.000Z,1595963645942722561,['1595963645942722561'],1005824782829543424
@KyleSTaylor27 @reeltokpodcast I’ll take half priced TV’s on Black Friday over seeing my family and listening to them bitch about me having tattoos,en,2022-11-24T18:21:42.000Z,1595845127678877697,['1595845127678877697'],1005824782829543424
@KyleSTaylor27 @reeltokpodcast He dominates regardless. Dudes got the Dream Team,en,2022-11-24T18:18:09.000Z,1595844236494372864,['1595844236494372864'],1005824782829543424
@Packers_Fan69 @RobDemovsky https://t.co/EGsQfzzQEG,qme,2022-11-24T18:10:51.000Z,1595842399322124289,['1595842399322124289'],1005824782829543424
"RT @PHLEaglesNation: The first single from “A Philly Special Christmas” releases this Friday‼️

Full album scheduled to come out December 2…",en,2022-11-23T16:35:02.000Z,1595455896028684292,['1595455896028684292'],1005824782829543424
