text,lang,created_at,id,edit_history_tweet_ids,author_id
"RT @info_NRC: We are back &amp; better, enjoy your ride on the Abuja-Kaduna Train Service (AKTS) by following this simple steps in this video b…",en,2022-11-27T22:13:14.000Z,1596990559956406272,['1596990559956406272'],3161045149
RT @KyIian07: goosebumps. https://t.co/Au0liTDPnB,en,2022-11-27T22:10:19.000Z,1596989825977982977,['1596989825977982977'],3161045149
"RT @akinsonglobal: NK, Ipob , terrorism , B4 2015 https://t.co/hRidl404mn",tl,2022-11-27T22:08:44.000Z,1596989427452366849,['1596989427452366849'],3161045149
RT @abujastreets: Apparently the renovated Abuja - Kaduna train… resuming operations tomorrow https://t.co/2JiFDeOhdK,en,2022-11-27T22:07:45.000Z,1596989177748656128,['1596989177748656128'],3161045149
"RT @lapulgafreak: This is why Messi is the greatest captain of all time.
https://t.co/USglT3xSKm",en,2022-11-27T22:04:50.000Z,1596988445054074880,['1596988445054074880'],3161045149
@AmrexAmos @JaafarSJaafar Ok,und,2022-11-27T22:02:21.000Z,1596987821637931008,['1596987821637931008'],3161045149
@AmrexAmos @JaafarSJaafar All your parties combined can't tolerate 0.5 of criticism APC are tolerating.,en,2022-11-27T20:31:05.000Z,1596964852907487232,['1596964852907487232'],3161045149
RT @OoCScaloneta_: https://t.co/P2UA7f54I3,zxx,2022-11-27T20:24:44.000Z,1596963252310720513,['1596963252310720513'],3161045149
@RaphChima @muyiwa85939471 @StatiSense @ProfZulum You don't need to reply him,en,2022-11-27T20:23:46.000Z,1596963011994218497,['1596963011994218497'],3161045149
"RT @officialABAT: Thank You Lagos 

🎵Fela Kuti 

#VoteAPC
#Renewedhope https://t.co/Fo8WKDoz2m",en,2022-11-27T20:19:31.000Z,1596961939556806656,['1596961939556806656'],3161045149
"RT @KwaraGovt: Kwara govt reopens COED Ilorin

@followKWSG has directed the re-opening of the College of Education Ilorin following five we…",en,2022-11-27T20:18:48.000Z,1596961760019632129,['1596961760019632129'],3161045149
"RT @ShettimaDogo: Another gaint strides of @MBuhari

👇👇👇

Conceived over 50 years ago the Trans Sahara Highway is now almost complete. Runn…",en,2022-11-27T20:18:10.000Z,1596961602536108033,['1596961602536108033'],3161045149
