id,author_id,lang,text,edit_history_tweet_ids,created_at
1597072852699992064,814770191930458112,en,RT @TheEnemiesPE3: YOOOOOOOOO My man got hit with The White Noise in real life! Sheamus inspiring the people 😂 https://t.co/QDw4ISfKp2,['1597072852699992064'],2022-11-28T03:40:14.000Z
1596967956122021888,814770191930458112,zxx,RT @RespectfulMemes: https://t.co/Ma2Wo7r2Fr,['1596967956122021888'],2022-11-27T20:43:25.000Z
1596966590687641600,814770191930458112,en,RT @HeckinGoodDogs: I think my dog is just done with our trip https://t.co/1vU750bzRZ,['1596966590687641600'],2022-11-27T20:38:00.000Z
1596965700144627712,814770191930458112,en,RT @FightHaven: Gender equality in a single video... https://t.co/7vFu2r0ppG,['1596965700144627712'],2022-11-27T20:34:27.000Z
1596962992972652546,814770191930458112,en,RT @K24Tv: World’s longest-serving president Obiang names son as vice president https://t.co/uYpdsCCfKR https://t.co/vQOsGdGLaD,['1596962992972652546'],2022-11-27T20:23:42.000Z
1596962881350029312,814770191930458112,zxx,RT @nocontextfooty: https://t.co/1bATRqzunT,['1596962881350029312'],2022-11-27T20:23:15.000Z
1596962640168747009,814770191930458112,zxx,RT @nocontextfooty: https://t.co/mh2P9YJ5qF,['1596962640168747009'],2022-11-27T20:22:18.000Z
1596962614021849089,814770191930458112,en,"RT @_Yanoh: Dear Rift Valley maize farmers,sema bottom up. https://t.co/m2HRpvCCTI",['1596962614021849089'],2022-11-27T20:22:11.000Z
1596961787311968257,814770191930458112,en,RT @buitengebieden: Peekaboo.. 😂 https://t.co/ULn8wP3c1S,['1596961787311968257'],2022-11-27T20:18:54.000Z
1596961697352163329,814770191930458112,en,"RT @fasc1nate: Acrobats on the Empire State Building in 1935
https://t.co/s9NOVvgsFb",['1596961697352163329'],2022-11-27T20:18:33.000Z
1596961653975044098,814770191930458112,en,RT @karoba_john: Quickmart Ivanka must stop squandering public money on Fake tree planting. How do you fuel 10 fuel guzzlers to go and plan…,['1596961653975044098'],2022-11-27T20:18:23.000Z
1596961077266300928,814770191930458112,zxx,RT @WholesomeMeme: https://t.co/EFTsYnFXdg,['1596961077266300928'],2022-11-27T20:16:05.000Z
1596960053554479105,814770191930458112,und,RT @fasc1nate: ❤️https://t.co/SfH1JvsKOm,['1596960053554479105'],2022-11-27T20:12:01.000Z
1596959394033709056,814770191930458112,zxx,RT @disturbingshirt: https://t.co/biNwgC4ii6,['1596959394033709056'],2022-11-27T20:09:24.000Z
1596959368725291009,814770191930458112,en,"RT @TrollFootball: A Qatari citizen among the Germany fans

https://t.co/RsgMZuTXqo",['1596959368725291009'],2022-11-27T20:09:18.000Z
1596958081413369856,814770191930458112,en,"RT @CDisillusion: They screwed up shooting this. The animator is in, like, every frame.",['1596958081413369856'],2022-11-27T20:04:11.000Z
1596954536442490880,814770191930458112,en,RT @WolfRMFC: Lunin showing Ancelotti Courtois highlights from the Morocco game  https://t.co/PRd99uuRgk,['1596954536442490880'],2022-11-27T19:50:06.000Z
1596953106713280512,814770191930458112,en,"RT @StandardKenya: Kirinyaga central Sub-county education officer says out of16,000 students in schools in the sub-county 12,000 have teste…",['1596953106713280512'],2022-11-27T19:44:25.000Z
1596927219875840001,814770191930458112,en,RT @eurofootcom: 𝖹𝖾𝗇𝗂𝗍-𝖲𝗉𝖺𝗋𝗍𝖺𝗄 𝗍𝗈𝖽𝖺𝗒! 🤯⤵️ https://t.co/6PWiFmO0ud,['1596927219875840001'],2022-11-27T18:01:33.000Z
1596922475144949760,814770191930458112,zxx,RT @nocontextfooty: https://t.co/FPsdXfiQTC,['1596922475144949760'],2022-11-27T17:42:42.000Z
1596919059605397509,814770191930458112,en,"RT @kuriasolomonK: WAH. 
NO POLITICIAN IN KENYA HAS EVER FILLED UP KASARANI STADIUM TO THIS EXTENT. 
I have heard about Reverend Ezekiel Od…",['1596919059605397509'],2022-11-27T17:29:07.000Z
1596918647183708160,814770191930458112,zxx,RT @nocontextfooty: https://t.co/rVk0mJ7EF5,['1596918647183708160'],2022-11-27T17:27:29.000Z
1596909019385720834,814770191930458112,et,RT @TrollFootball: De Bruyne against Morocco https://t.co/dUykqxBinW,['1596909019385720834'],2022-11-27T16:49:14.000Z
1596908363442704385,814770191930458112,zxx,RT @AAAAAWTFAAAAA: https://t.co/hnqvuCbI0u,['1596908363442704385'],2022-11-27T16:46:37.000Z
1596907799899881481,814770191930458112,und,RT @TrollFootball: 😂 https://t.co/5Pi6o05uHW,['1596907799899881481'],2022-11-27T16:44:23.000Z
1596907322710065153,814770191930458112,en,"RT @FascinateFlix: Ever since she was a little girl, Jewel Shuping wanted to be blind. So in 2006 she had drain cleaner poured into her eye…",['1596907322710065153'],2022-11-27T16:42:29.000Z
1596904183139291141,814770191930458112,zxx,RT @nocontextfooty: https://t.co/Ex6aWpeDX3,['1596904183139291141'],2022-11-27T16:30:00.000Z
1596903132902359041,814770191930458112,en,RT @TrollFootball: Morocco goalkeeper Bono got injured while singing the National Anthem https://t.co/up0UlKpTul,['1596903132902359041'],2022-11-27T16:25:50.000Z
1596891437940908032,814770191930458112,en,RT @ESPNFC: Unbelievable upset by Morocco 👏🇲🇦 https://t.co/1WmN5p3pUO,['1596891437940908032'],2022-11-27T15:39:22.000Z
1596891388481716225,814770191930458112,zxx,RT @nocontextfooty: https://t.co/vXWQm7Edf0,['1596891388481716225'],2022-11-27T15:39:10.000Z
1596881526138208258,814770191930458112,zxx,RT @nocontextfooty: https://t.co/6OSKdz55K1,['1596881526138208258'],2022-11-27T14:59:59.000Z
1596881476712566785,814770191930458112,en,"RT @FascinateFlix: In the 1970s, North Korea ordered 1,000 Volvo cars from Sweden. The cars were shipped &amp; delivered but North Korea just d…",['1596881476712566785'],2022-11-27T14:59:47.000Z
1596795730525532160,814770191930458112,en,"RT @comradefyat: If you are seeing this tweet, take this personally. Tag @AbabuNamwamba  in the comments as much as you can. This is honest…",['1596795730525532160'],2022-11-27T09:19:03.000Z
1596788084598661121,814770191930458112,en,"RT @MRSMuruguK: Build a unique character like salt;
It's presence is not felt, 
but it's absence makes things tasteless. https://t.co/NALnZ…",['1596788084598661121'],2022-11-27T08:48:40.000Z
1596774449675907075,814770191930458112,en,"RT @overtime: Someone better sign this kid 🔥
(via don.willy1/TT) https://t.co/AC5EeBW7Ii",['1596774449675907075'],2022-11-27T07:54:30.000Z
1596772941823299584,814770191930458112,en,@TamianKyler Why post such a big lie....????,['1596772941823299584'],2022-11-27T07:48:30.000Z
1596772391702892544,814770191930458112,en,"RT @Football__Tweet: 🎙️ Breel Embolo's mother: ""Leave my son alone. The Swiss trained him, and he did the job. And Cameroon, instead of tra…",['1596772391702892544'],2022-11-27T07:46:19.000Z
1596771922138001411,814770191930458112,en,"RT @gabrieloguda: Good morning, @AbabuNamwamba. We hope you're enjoying your World Cup fan experience in Qatar. Kenyans are asking if the p…",['1596771922138001411'],2022-11-27T07:44:27.000Z
1596771688095666176,814770191930458112,zxx,RT @BeratStuff: https://t.co/4Vfha4cY2X,['1596771688095666176'],2022-11-27T07:43:31.000Z
1596767156779495424,814770191930458112,en,Black Adam is legit awesome 😎,['1596767156779495424'],2022-11-27T07:25:31.000Z
1596746841391091712,814770191930458112,zxx,RT @ShitpostGate: https://t.co/RSaZHcoHOA,['1596746841391091712'],2022-11-27T06:04:47.000Z
1596744929082249216,814770191930458112,und,RT @Xx17965797N: 🧐 https://t.co/xQ8pCFOwLG,['1596744929082249216'],2022-11-27T05:57:11.000Z
1596735207935471617,814770191930458112,en,RT @tragicbirdapp: duality of man https://t.co/cRllS82IVG,['1596735207935471617'],2022-11-27T05:18:34.000Z
1596605656898977796,814770191930458112,en,RT @danielmarven: Dear customers don't disrespect Petrol people ⛽😂😂😂 https://t.co/hmzJrGUDwh,['1596605656898977796'],2022-11-26T20:43:46.000Z
1596604493902540801,814770191930458112,en,"RT @MasculinitySato: Men,

If she agrees with my tweets. That's a good sign.

The majority of women don’t want men to learn game because th…",['1596604493902540801'],2022-11-26T20:39:09.000Z
1596603481451798530,814770191930458112,en,@upblissed WRONG TIMELINE DOCTOR STRANGE 🤣 🤣 Lmfao,['1596603481451798530'],2022-11-26T20:35:08.000Z
