id,author_id,lang,text,edit_history_tweet_ids,created_at
1597027831724187648,1217970494747508736,en,"From nobody , Mf ain’t in my household ! https://t.co/Z6YmUzGnLY",['1597027831724187648'],2022-11-28T00:41:21.000Z
1597027658076160001,1217970494747508736,en,I’m so ready to move it’s insaneee,['1597027658076160001'],2022-11-28T00:40:39.000Z
1597027315732844544,1217970494747508736,en,I need something 🥴,['1597027315732844544'],2022-11-28T00:39:18.000Z
1597010579041898496,1217970494747508736,en,Low key I been keeping it classy,['1597010579041898496'],2022-11-27T23:32:47.000Z
1597009975171170305,1217970494747508736,en,I can’t have you round if you gone come round w some trouble,['1597009975171170305'],2022-11-27T23:30:23.000Z
1597007866149601281,1217970494747508736,en,You can tell me all yo flaws I get someone to fix yo body,['1597007866149601281'],2022-11-27T23:22:00.000Z
1597006843498606592,1217970494747508736,tl,Oh hell naw https://t.co/pOaOgtp73f,['1597006843498606592'],2022-11-27T23:17:57.000Z
1597005993157996545,1217970494747508736,en,I hate slow shxt,['1597005993157996545'],2022-11-27T23:14:34.000Z
1597005325160558592,1217970494747508736,en,You the type of niggas ain’t no rumors you’ll make 1,['1597005325160558592'],2022-11-27T23:11:55.000Z
1597004896527867904,1217970494747508736,en,RT @sza: Watching ppl you used to love become total strangers is probably one of the darkest weirdest things ever,['1597004896527867904'],2022-11-27T23:10:12.000Z
1596995344780644352,1217970494747508736,en,I want a real good nice movie night!,['1596995344780644352'],2022-11-27T22:32:15.000Z
1596994798036357120,1217970494747508736,en,How Tf he like you he ain’t buss you down or bought you nun,['1596994798036357120'],2022-11-27T22:30:05.000Z
1596993313651187712,1217970494747508736,en,It’s a opp in here it’s a new one 🗣️,['1596993313651187712'],2022-11-27T22:24:11.000Z
1596991537044676608,1217970494747508736,en,I hate a hxe that change they voice when they get on the phone. Pls,['1596991537044676608'],2022-11-27T22:17:07.000Z
1596991315216330752,1217970494747508736,en,"It’s cool when they do it , it’s a problem when I do it 🖕🏾",['1596991315216330752'],2022-11-27T22:16:14.000Z
1596983941638295552,1217970494747508736,en,Ok the jags won boohoo who gives a fxck,['1596983941638295552'],2022-11-27T21:46:56.000Z
1596961179314057216,1217970494747508736,en,And I was 1 of them ppl lmao I was so scared,['1596961179314057216'],2022-11-27T20:16:29.000Z
1596961134778912768,1217970494747508736,en,The way the highway looked today and all them cars backing up had my anxiety through the roof,['1596961134778912768'],2022-11-27T20:16:19.000Z
1596951738439053312,1217970494747508736,en,RT @sanadathis: that fake perfect shit is stupid,['1596951738439053312'],2022-11-27T19:38:59.000Z
1596919261184028672,1217970494747508736,zxx,RT @MarloMic_: https://t.co/xES7sagunt,['1596919261184028672'],2022-11-27T17:29:55.000Z
1596909008337924097,1217970494747508736,en,It feel a lil better when I ain’t seen ya,['1596909008337924097'],2022-11-27T16:49:11.000Z
1596906022337392640,1217970494747508736,en,@shi_hamp Nope bc i ain't suppose to be on here lol,['1596906022337392640'],2022-11-27T16:37:19.000Z
1596905727465254913,1217970494747508736,en,I love &amp; act crazy over every single one of mine - P so yea 😴 https://t.co/wuMfV8SwzA,['1596905727465254913'],2022-11-27T16:36:09.000Z
1596905213994340352,1217970494747508736,en,Factssss - Big P https://t.co/O1VaMl9mpL,['1596905213994340352'],2022-11-27T16:34:06.000Z
1596899318471925761,1217970494747508736,en,Everything happens for a reason but they all blessings 😌,['1596899318471925761'],2022-11-27T16:10:41.000Z
