id,author_id,edit_history_tweet_ids,text,lang,created_at
1596964436723789825,1117369610,['1596964436723789825'],@OmoOlokunEsin @JamiuAlapo God bless you,en,2022-11-27T20:29:26.000Z
1596964162592468992,1117369610,['1596964162592468992'],"RT @SeanRealJohn1: 'awon odale, won ti bale lo'.",ht,2022-11-27T20:28:21.000Z
1596963310054035457,1117369610,['1596963310054035457'],RT @Lancerem1: @tosino52 Ajuwaya baba...aluta continua,ca,2022-11-27T20:24:57.000Z
1596963272821211136,1117369610,['1596963272821211136'],"@Psalmfigo1 U wey dey Oyo State and m dt I am from Oyo State, born and bred &amp; brought up in Oyo State. Next!!!!",en,2022-11-27T20:24:49.000Z
1596962705667428353,1117369610,['1596962705667428353'],@olagoke11 🤣🤣🤣🤣,und,2022-11-27T20:22:33.000Z
1596962595625263105,1117369610,['1596962595625263105'],@kazeem_lasisi8 🤣🤣🤣,und,2022-11-27T20:22:07.000Z
1596962556916088832,1117369610,['1596962556916088832'],"RT @GANIDIPO: @tosino52 Soon, just like the Obidiots, his ardent followers would start abusing you and raining curses.",en,2022-11-27T20:21:58.000Z
1596962470631198721,1117369610,['1596962470631198721'],"RT @chickfeeds: Nigeria does not need people that lie with statistics but those who know the road.
~ @officialABAT https://t.co/aPNgxNInGZ",en,2022-11-27T20:21:37.000Z
1596961859902779392,1117369610,['1596961859902779392'],@SeanRealJohn1 Hmmmmm,und,2022-11-27T20:19:12.000Z
1596961582701248513,1117369610,['1596961582701248513'],@mavencout5 O ma Dan tan 🤣🤣,in,2022-11-27T20:18:06.000Z
1596961257915297792,1117369610,['1596961257915297792'],"RT @KemPatriot: Goodmorning and Happy Sunday 
Photo Credit: https://t.co/xBcu7Z8TNi https://t.co/OfKcuexIpI",en,2022-11-27T20:16:48.000Z
1596919029641654273,1117369610,['1596919029641654273'],"RT @big_SAM092: @tosino52 Igunugun ti o te Ori si, o paa Lori
las las ni",et,2022-11-27T17:29:00.000Z
1596919017306222592,1117369610,['1596919017306222592'],RT @vickazfarm: @tosino52 What's all these 🤣🤣🤣,en,2022-11-27T17:28:57.000Z
1596918086434783236,1117369610,['1596918086434783236'],"Go and succeed in the coming election, Asiwaju Bola Ahmed Tinubu the Greatest of all Time. https://t.co/RUupbDlA8V",en,2022-11-27T17:25:15.000Z
1596911151136186368,1117369610,['1596911151136186368'],"Atari Ajanaku ki n se eru omode.

He wan pai???? 🤣🤣🤣🤣 https://t.co/Mxb7uFRzMc",in,2022-11-27T16:57:42.000Z
1596909618193903617,1117369610,['1596909618193903617'],"Some pple dey here dey shout ""I am OBIdient"", on election day na dre parent go tel dem wch party den go vote and dey dare not do otherwise, all dis online shout na jus social media wokeness.",en,2022-11-27T16:51:36.000Z
1596908598885744643,1117369610,['1596908598885744643'],"RT @big_SAM092: @tosino52 I am from Osun, I presently reside in Osun. Whatever comes out of Adeleke's regime, I, my family and love ones wi…",en,2022-11-27T16:47:33.000Z
1596907964195287040,1117369610,['1596907964195287040'],"@big_SAM092 God bless you, you will never lack",en,2022-11-27T16:45:02.000Z
1596893931119464448,1117369610,['1596893931119464448'],"RT @Akande41384149: @tosino52 Ekun Omo Asabi,
Ekun Omo Asake.",eu,2022-11-27T15:49:16.000Z
1596892553810685953,1117369610,['1596892553810685953'],@OLOWOOKEREKOLA8 🤣🤣🤣,und,2022-11-27T15:43:48.000Z
1596892530225909760,1117369610,['1596892530225909760'],RT @OLOWOOKEREKOLA8: Am from Osun State but I know their eye go soon clear,en,2022-11-27T15:43:42.000Z
1596891846562967552,1117369610,['1596891846562967552'],@abayomisleek 😜😜😜,und,2022-11-27T15:40:59.000Z
1596891780221669376,1117369610,['1596891780221669376'],"RT @_chiefagbabiaka: Watimagbo pe #TessyLokan tomorrow na D-day 
@OfficialAPCNg @APCUKingdom @officialABAT @KashimSM @teslimkfolarin https:…",en,2022-11-27T15:40:43.000Z
1596871388375441410,1117369610,['1596871388375441410'],"Oju won ma bo, shey wan lawon o gbadun ni https://t.co/4ypyrXR9fS",in,2022-11-27T14:19:42.000Z
1596870977270403072,1117369610,['1596870977270403072'],RT @elkanawi: Our principal @officialABAT said we should lower the temperature but yesterday as he proceeded to Lagos to test the microphon…,en,2022-11-27T14:18:04.000Z
1596865376935378945,1117369610,['1596865376935378945'],RT @ABATMediaCentre: Join our Twitter Space as we discuss “The APC Action Plan Review: Youth Empowerment and Entrepreneurship in the Creati…,en,2022-11-27T13:55:48.000Z
1596863017068945410,1117369610,['1596863017068945410'],"“The APC Action Plan Review: Youth Empowerment and Entrepreneurship in the Creative Industry with our guest @TerfaTg

@KemPatriot and @MrAfobaje will be moderating.

Time : 7pm ( tonight).
#ABATspaces https://t.co/ujNxta545g",en,2022-11-27T13:46:26.000Z
1596855586012168194,1117369610,['1596855586012168194'],@AyenogunKayode What changed,en,2022-11-27T13:16:54.000Z
1596837627726299137,1117369610,['1596837627726299137'],"Not a good time to be an Osun Indigene!

Thank God I am not from Osun 🙏🙏🙏",en,2022-11-27T12:05:32.000Z
1596836752194703365,1117369610,['1596836752194703365'],"@Mz_Tosyn Yes! Tell them pls, another one is happening next year",en,2022-11-27T12:02:04.000Z
1596836418487099392,1117369610,['1596836418487099392'],@shinadang @raufaregbesola Awon alailojuti,et,2022-11-27T12:00:44.000Z
1596835137899360256,1117369610,['1596835137899360256'],"@dmightyangel He should not o, make dey feel am too",en,2022-11-27T11:55:39.000Z
1596833646169640960,1117369610,['1596833646169640960'],@TAIWOISAACABIOD 🏃🏃🏃🏃🏃🏃,und,2022-11-27T11:49:43.000Z
1596828683079012352,1117369610,['1596828683079012352'],@AdeleOnisuru 🤣🤣🤣,und,2022-11-27T11:30:00.000Z
1596822335394549760,1117369610,['1596822335394549760'],If Seyi catch dem penren 🤣🤣🤣 https://t.co/NI0piz0YYa,en,2022-11-27T11:04:46.000Z
1596818733741531137,1117369610,['1596818733741531137'],@Mwanzan No b small thing ooooo,en,2022-11-27T10:50:28.000Z
1596817835434860544,1117369610,['1596817835434860544'],@Ope_Mohammed @Mz_Tosyn On the flyer,en,2022-11-27T10:46:54.000Z
1596817764529881088,1117369610,['1596817764529881088'],RT @OpeyemiAbdulka3: @tosino52 Baba Tiwa incoming governor Insha Allah,tl,2022-11-27T10:46:37.000Z
1596817183396745216,1117369610,['1596817183396745216'],"Senator Wammako is really doing Tambuwal strong thing in Sokoto, PDP is near empty in Sokoto.

Wammako ti fe gba emi Tambuwal 🤣🤣",tl,2022-11-27T10:44:18.000Z
1596816172137451520,1117369610,['1596816172137451520'],"RT @PodiumReporters: A vote for @officialABAT, a vote for progress of Nigeria — Aisha Buhari https://t.co/jHgq0yXtdQ",en,2022-11-27T10:40:17.000Z
1596814724934819840,1117369610,['1596814724934819840'],"@dmightyangel U mean the 'Insult,abuse' wing of PDP.",en,2022-11-27T10:34:32.000Z
1596814216014417921,1117369610,['1596814216014417921'],"RT @TheresaTekenah: After yesterday’s rally it is Indeed clear that the jungle has matured. The city boy is gloriously marching on, ignorin…",en,2022-11-27T10:32:31.000Z
1596813044214296577,1117369610,['1596813044214296577'],@Lancerem1 Won ni choice rara,tl,2022-11-27T10:27:51.000Z
1596812949783719936,1117369610,['1596812949783719936'],@Khenny_I Hmmmmm,und,2022-11-27T10:27:29.000Z
1596812682576863232,1117369610,['1596812682576863232'],@adeola_saliman Not yet,en,2022-11-27T10:26:25.000Z
1596812377994932224,1117369610,['1596812377994932224'],RT @_chiefagbabiaka: This is great news I haven't seen our media platforms spread to the public. The Federal Government has awarded contrac…,en,2022-11-27T10:25:12.000Z
1596810576193359874,1117369610,['1596810576193359874'],"It's gonna be loud tomorrow!!!
My Incoming Governor com May,2023.
All out for ITessywaju.
#Tessylokan
#Tessynation https://t.co/6k51GSGPuA",en,2022-11-27T10:18:03.000Z
1596803617969016832,1117369610,['1596803617969016832'],"RT @Progressive4BAT: The best moments from Yesterday Lagos rally. 

It was massive and uncontested by the oppositions 🔥

#RenewedHope2023 h…",en,2022-11-27T09:50:24.000Z
1596802164617547778,1117369610,['1596802164617547778'],@AlwaysJayjam E bawa ask won ooooo,in,2022-11-27T09:44:37.000Z
1596801497039523841,1117369610,['1596801497039523841'],"These ones are not part of us in Oyo!!!!
Reason dey covered dre face with the placard, u think pple wey dey welcome Atiku with covered face go vote Atiku on the day of election?

E ti mo nkankan!!! Atiku so pe o ti looorrr https://t.co/lFiLUf9dx3",en,2022-11-27T09:41:58.000Z
1596778777132273666,1117369610,['1596778777132273666'],RT @Olut17: @tosino52 @Mz_Tosyn U cannot miss that man like I do..Full of humour and a very Frank leader,en,2022-11-27T08:11:41.000Z
