text,edit_history_tweet_ids,author_id,created_at,id,lang
"Fusion Cyber, CBDA and Denmark Tech team up to diversify cybersecurity | Education https://t.co/RPOKkbAGqF",['1597017434749546496'],1263454389852704768,2022-11-28T00:00:02.000Z,1597017434749546496,en
RT @DariusEure: Belgium and the Russian Diamonds https://t.co/jZZGmICRAO -Statista Charts,['1596977808760508416'],1263454389852704768,2022-11-27T21:22:34.000Z,1596977808760508416,en
RT @DariusEure: The Most Expensive Teams in Qatar https://t.co/ppDeccB1xp -Statista Charts,['1596977801420476416'],1263454389852704768,2022-11-27T21:22:32.000Z,1596977801420476416,en
HBCU Football Top-5 Rankings | 2022 Postseason - Sports Illustrated https://t.co/bKo9rO6r6Y,['1596977180491542528'],1263454389852704768,2022-11-27T21:20:04.000Z,1596977180491542528,en
Photo gallery: The 49th Bayou Classic - HBCU Sports https://t.co/lY4rO8MlXA,['1596977175072505856'],1263454389852704768,2022-11-27T21:20:03.000Z,1596977175072505856,en
Watch Live: Day Two of the HBCU Gameday Classic https://t.co/H9W2B43nya,['1596962102786551808'],1263454389852704768,2022-11-27T20:20:10.000Z,1596962102786551808,en
Arrest warrant issued for suspect in death of Shanquella Robinson - Q City Metro https://t.co/wkz8CtPovV,['1596962097510121474'],1263454389852704768,2022-11-27T20:20:08.000Z,1596962097510121474,en
Southern wide receiver OK after being stretchered off field during Bayou Classic https://t.co/17ssgpyG0g,['1596962092179161088'],1263454389852704768,2022-11-27T20:20:07.000Z,1596962092179161088,en
HBCU Gameday Classic live from Lincoln (PA) - YouTube https://t.co/XugnZG8s7h,['1596962086864982016'],1263454389852704768,2022-11-27T20:20:06.000Z,1596962086864982016,en
Jason Dumas on rematch with Jackson State: 'Hard to beat a team twice' - HBCU Sports https://t.co/YIMSVOwwvz,['1596962081542385664'],1263454389852704768,2022-11-27T20:20:05.000Z,1596962081542385664,en
Stanford coach David Shaw resigns after Cardinal finish 3-9 - TheGrio https://t.co/2KYildXjMF,['1596962076173664256'],1263454389852704768,2022-11-27T20:20:03.000Z,1596962076173664256,en
Report: Cowboys icon Deion Sanders offered HC job at Colorado - Yahoo! Sports https://t.co/GFFin1t9qo,['1596962070742077440'],1263454389852704768,2022-11-27T20:20:02.000Z,1596962070742077440,en
