text,lang,created_at,id,edit_history_tweet_ids,author_id
RT @YeWithDaGator: @wildtiktokss https://t.co/io3C85CWm6,qme,2022-11-27T22:21:13.000Z,1596992566037471232,['1596992566037471232'],2942589788
RT @zeroskew: @wildtiktokss https://t.co/Lc0vIPSQBI,qme,2022-11-27T22:21:07.000Z,1596992542540980225,['1596992542540980225'],2942589788
RT @ZhdanovOKB: @Hiruko05296718 @wildtiktokss https://t.co/A19Vak5AeF,qme,2022-11-27T22:21:03.000Z,1596992527584092160,['1596992527584092160'],2942589788
RT @wildtiktokss: https://t.co/WageEkHdCY,zxx,2022-11-27T22:20:44.000Z,1596992446353010688,['1596992446353010688'],2942589788
RT @fuckedupfoods: https://t.co/kKBTY7A9sZ,zxx,2022-11-27T22:20:32.000Z,1596992395983618050,['1596992395983618050'],2942589788
"RT @saaiyer: @bilal_india @Mangan150 Prioritise protein, satiate with healthy fat, keep carbs low. No sugar. Resistance train.",en,2022-11-27T22:20:16.000Z,1596992329008975872,['1596992329008975872'],2942589788
"RT @ParuChirpss: ‘Christians of India aren’t offended when we talk of the excesses of East India Company unlike contemporary Muslims’

Why…",en,2022-11-27T22:18:40.000Z,1596991926758440960,['1596991926758440960'],2942589788
RT @vinod36016354: @ParuChirpss @karthikgnath @vikramsampath Today’s Muslims are not responsible for what their ancestors/Mughals did …only…,en,2022-11-27T22:18:26.000Z,1596991865580294144,['1596991865580294144'],2942589788
RT @NumbKhopdi: If they throw out all upper castes from India then all lower castes will become general category and there won't be any cas…,en,2022-11-27T22:18:17.000Z,1596991830717259777,['1596991830717259777'],2942589788
"RT @narendoc11: Big Setback to Kejriwal govt:
Central Information Commissioner Uday Mahurkar has passed an order on an RTI application agai…",en,2022-11-27T22:16:57.000Z,1596991493348405249,['1596991493348405249'],2942589788
@godbole_shilpa A signal near the Bhosari police station that connects interior Bhosari to Nashik Phata road was not working at 9 pm today. It could've caused serious accidents as it was a major highway signal. Pune and PCMC administrations are responsible fully for any potential accidents.,en,2022-11-27T20:15:31.000Z,1596960932370219008,['1596960932370219008'],2942589788
RT @advaitauprising: Bāmans are stuck in an abusive relationship with the state.,en,2022-11-27T20:08:19.000Z,1596959122033086465,['1596959122033086465'],2942589788
RT @godbole_shilpa: The person/people in charge for not activating signal at the Pune University circle at 6:45am should be made to cross t…,en,2022-11-27T20:08:12.000Z,1596959094283599872,['1596959094283599872'],2942589788
@FakeUpperCaste It is when you claim to be a janeudhari hindu and go on temple run before elections,en,2022-11-27T20:05:51.000Z,1596958501397757954,['1596958501397757954'],2942589788
RT @wanderinsangita: Anyone moving from Guwahati towards  Shillong there seems to be so ongoing issue there . Kindly return as the situatio…,en,2022-11-27T10:47:56.000Z,1596818097972781056,['1596818097972781056'],2942589788
"RT @DrMikey13: 🇲🇩
In Moldova, near the Russian embassy, an action was held in memory of Ukrainian children who died as a result of the war…",en,2022-11-27T10:15:40.000Z,1596809977842511872,['1596809977842511872'],2942589788
RT @yarotrof: Moldova’s president lashes out at Russia for the cruise missile attacks that knocked out her country’s electricity networks.…,en,2022-11-27T10:15:06.000Z,1596809833881436160,['1596809833881436160'],2942589788
