id,author_id,created_at,text,edit_history_tweet_ids,lang
1597076412229644288,604586168,2022-11-28T03:54:23.000Z,"@LWVH81 @nypost but then again that description could easily apply to me. I am both tired &amp; poor, except both are the result of a medical condition. 
I raised to work for what I have, and to make do with what I've got. A hand up is always welcome. I'll never take a hand out.",['1597076412229644288'],en
1597075449586536448,604586168,2022-11-28T03:50:34.000Z,@LWVH81 @nypost yup,['1597075449586536448'],und
1597075403054927873,604586168,2022-11-28T03:50:22.000Z,"RT @LWVH81: @TheCityTroll @nypost The tired, the poor, and the huddled masses always vote Democrat. The Democrats keep them tired and poor…",['1597075403054927873'],en
1597075368871333891,604586168,2022-11-28T03:50:14.000Z,RT @LWVH81: @TheCityTroll @DavidKotiw Liberal Privilege,['1597075368871333891'],ro
1597071908037873664,604586168,2022-11-28T03:36:29.000Z,@DavidKotiw That's Illegal.,['1597071908037873664'],en
1597071740399603712,604586168,2022-11-28T03:35:49.000Z,RT @LWVH81: @DavidKotiw The way to stop discrimination on the basis of race is to stop discriminating on the basis of race.,['1597071740399603712'],en
1597059407967571968,604586168,2022-11-28T02:46:49.000Z,"RT @derbuzi: @AVindman @TheCityTroll @AVindman, you're a lying, backstabbing hypocritical narcissist and creep. Who the hell are you to jud…",['1597059407967571968'],en
1597059209472151552,604586168,2022-11-28T02:46:02.000Z,"RT @ChasO2018: @TheCityTroll One of the first legal measures issued was an order by Heinrich Himmler, commander of all German police, forbi…",['1597059209472151552'],en
1597057333313826816,604586168,2022-11-28T02:38:34.000Z,Mark Steyn reacts to police threatening to arrest Kellie-Jay Keen if she... https://t.co/ql56Nw2SFx via @YouTube,['1597057333313826816'],en
1597047107105718273,604586168,2022-11-28T01:57:56.000Z,@KLocherie @YouTube Wasn't sure where you were going with your first statement.,['1597047107105718273'],en
1597046807955394560,604586168,2022-11-28T01:56:45.000Z,@KLocherie @YouTube A hell of a lot longer than that. There is no replacement fuel or technology to replace the uses of oil/diesel/gas/lng are going to be in heavy use for at the very least 100yrs. Even if a new Fuel was discovered today it would take that long to transition trucks/cars/shipping etc,['1597046807955394560'],en
1597044871327424512,604586168,2022-11-28T01:49:03.000Z,"@LWVH81 @nypost it's always been their game plan. 

There is Profit in Chaos....",['1597044871327424512'],en
1597044532293832705,604586168,2022-11-28T01:47:42.000Z,RT @LWVH81: @TheCityTroll @nypost Chaos is exactly what the Democrats want.,['1597044532293832705'],en
1597044445639499778,604586168,2022-11-28T01:47:22.000Z,RT @LWVH81: @TheCityTroll @greg_pissed I think you’re right. I’ll take my ‘66 Lincoln and meet you there.,['1597044445639499778'],en
1597044324818354176,604586168,2022-11-28T01:46:53.000Z,@Flippyfish65 @GetInTheGame18 no need yet.,['1597044324818354176'],en
1597044095486042114,604586168,2022-11-28T01:45:58.000Z,RT @derbuzi: Nothing inflationary here.🤪🤪😵‍💫😵‍💫🤪🤪,['1597044095486042114'],en
1597044007401816064,604586168,2022-11-28T01:45:37.000Z,@KLocherie @YouTube Yeah..... so what?,['1597044007401816064'],en
1597043657261330433,604586168,2022-11-28T01:44:14.000Z,RT @22LRShot: @TheCityTroll @YouTube FREEDOM!,['1597043657261330433'],en
1597043548792422400,604586168,2022-11-28T01:43:48.000Z,"RT @derbuzi: The 2nd Amendment was written specifically so that citizens could protect themselves when government could not, INCLUDING prot…",['1597043548792422400'],en
1597025701328453633,604586168,2022-11-28T00:32:53.000Z,"@joe_rogowski @JustTheNews worse it's a tool for taking any church to court that refuses to do a samesex marriage. This bill make's sure when that happens the church loses and is FORCED to perform the ceremony.
No more Religious Freedom except that of the State.",['1597025701328453633'],en
1597025094307844097,604586168,2022-11-28T00:30:28.000Z,"RT @joe_rogowski: @TheCityTroll @JustTheNews The titles of these bills versus the substance of a bill are an expedition into irony.Your ""Re…",['1597025094307844097'],en
1597024746243518466,604586168,2022-11-28T00:29:05.000Z,@joe_rogowski @greg_pissed Ditto,['1597024746243518466'],it
1597024709757251584,604586168,2022-11-28T00:28:56.000Z,"RT @joe_rogowski: @TheCityTroll @greg_pissed I had a 68 Camaro, I would always choose 68 Camaro.",['1597024709757251584'],en
1596985338098245634,604586168,2022-11-27T21:52:29.000Z,"RT @and_so_it_goes: @TheCityTroll @CalebJHull Hey, wait. Caleb is an “Influencer”. Ta ta!! So glad he wrote it in his profile or I wouldn’t…",['1596985338098245634'],en
1596985266136576002,604586168,2022-11-27T21:52:12.000Z,RT @and_so_it_goes: @TheCityTroll Don’t tell me he’s sneaking around with a ruler. BTW. He’s wrong. Blush. Blush.,['1596985266136576002'],en
1596985212382359552,604586168,2022-11-27T21:51:59.000Z,"RT @kimthedanish: @TheCityTroll You mean, funnel more money, back to themselves, they are robbing the American people, in broad daylight",['1596985212382359552'],en
1596984992491769857,604586168,2022-11-27T21:51:07.000Z,RT @LWVH81: @TheCityTroll Wow. Nothing is too low for them.,['1596984992491769857'],en
1596984575334678528,604586168,2022-11-27T21:49:27.000Z,"Plain common sense.

Food? Or fuel? Freedom? You pick. https://t.co/OqPd9Zs7v3 via @YouTube",['1596984575334678528'],en
1596969368847409152,604586168,2022-11-27T20:49:02.000Z,RT @LWVH81: @TheCityTroll I would only hope they had a gun to defend himself. I do.,['1596969368847409152'],en
1596964103234330624,604586168,2022-11-27T20:28:07.000Z,"My guns will not be taken because some criminal used a gun in HIS/HER crime. In fact, it is the reason WHY I have guns. https://t.co/bKJXwjYqOR",['1596964103234330624'],en
1596963942966136832,604586168,2022-11-27T20:27:28.000Z,RT @MusashiBonMot: @ResisterSis20 https://t.co/FdKW8bfeAd,['1596963942966136832'],qme
1596963610944995328,604586168,2022-11-27T20:26:09.000Z,RT @george_vrable: London's Sadiq Khan: 'We desperately need new regulation of social media and online speech' https://t.co/YuIyW7kUoz Ridi…,['1596963610944995328'],en
1596963543936798721,604586168,2022-11-27T20:25:53.000Z,FBI Waited Over a Year to Fully Investigate Jan. 6 Pipe Bombs: House Judiciary Republicans https://t.co/FS7jTC3oIj via @epochtimes,['1596963543936798721'],en
1596963098338152448,604586168,2022-11-27T20:24:07.000Z,RT @jerzegurl: @TheCityTroll He is an ass.,['1596963098338152448'],en
1596962781701341184,604586168,2022-11-27T20:22:51.000Z,"RT @miles_commodore: “You’re gonna be black till the day you die, no one’s gonna call you by your goddamn name. So no matter what you are c…",['1596962781701341184'],en
1596962558304346112,604586168,2022-11-27T20:21:58.000Z,Cooper is measuring other men's dicks..... https://t.co/kterDmWLTl,['1596962558304346112'],en
1596962233455890433,604586168,2022-11-27T20:20:41.000Z,RT @wayneelderkin1: Which band do you prefer? 🇬🇧 🇺🇸 #RockAndRoll,['1596962233455890433'],en
1596962147028078593,604586168,2022-11-27T20:20:20.000Z,"RT @gass_colleen: You need to pass a COVID test in DC to attend public school, but not English and Math.
Make it make sense.",['1596962147028078593'],en
1596962088911794176,604586168,2022-11-27T20:20:06.000Z,RT @gass_colleen: They truly believed they would take the house again and that they never needed or intended to covered their tracks.,['1596962088911794176'],en
1596961965737664512,604586168,2022-11-27T20:19:37.000Z,RT @UrbanJoe: https://t.co/J8z0roY3T1,['1596961965737664512'],zxx
1596961786133360641,604586168,2022-11-27T20:18:54.000Z,@greg_pissed A 68 Camaro..... or 64 Lincoln Continental,['1596961786133360641'],pt
1596961384289689601,604586168,2022-11-27T20:17:18.000Z,"RT @GeorgeTakei: When I turned 70, I thought, well that’s it. I’ve had a great career, but it’s winding down.

Boy was I wrong. I found soc…",['1596961384289689601'],en
1596961092709666818,604586168,2022-11-27T20:16:09.000Z,RT @Harrytraylor4: @TheCityTroll @JustTheNews It should… https://t.co/wYDeoelmVK,['1596961092709666818'],en
1596960767676280832,604586168,2022-11-27T20:14:51.000Z,Oregon school board takes meetings online to hide from angry parents https://t.co/0cACX4udMe,['1596960767676280832'],en
1596960171128782848,604586168,2022-11-27T20:12:29.000Z,"No, I haven’t reverted to olde English, I’m talking about Rapper Kanye West who has announced he is running for the US Presidency in 2024 – AND he has asked Trump to be his running mate!

YE 2024 President! https://t.co/cLwiEW8zi1",['1596960171128782848'],en
1596959772926160896,604586168,2022-11-27T20:10:54.000Z,Respect for Marriage Act pending in Senate is raising constitutional concerns https://t.co/2tDNWB5VZ1 via @JustTheNews,['1596959772926160896'],en
1596959446953263104,604586168,2022-11-27T20:09:36.000Z,RT @UrbanJoe: @TheCityTroll Republicans are finally making the right move!  https://t.co/rOxQIUbYOP,['1596959446953263104'],en
1596959297178861568,604586168,2022-11-27T20:09:01.000Z,LMAO..... so they're starting the conference with a comedy skit. https://t.co/CDnPADNMoK,['1596959297178861568'],en
1596958657820131328,604586168,2022-11-27T20:06:28.000Z,RT @MoiraThom: @johncecilprice @TheCityTroll Please tell me why you hate him so much ? You didn’t like cheap gas? Low priced food ? What ex…,['1596958657820131328'],en
1596957952560500736,604586168,2022-11-27T20:03:40.000Z,Florida Cops Prevent 'Mass Casualty' Event at Elementary School Turkey Trot https://t.co/cKCTxPYTBr,['1596957952560500736'],en
1596957128962736129,604586168,2022-11-27T20:00:24.000Z,Trump calls Kanye West 'seriously troubled man' in rant about Mar-a-Lago meeting https://t.co/Lg4T1MQtwH via @nypost,['1596957128962736129'],en
1596957008967569409,604586168,2022-11-27T19:59:55.000Z,RT @AuthorofAbsurd: Trump calls Kanye West 'seriously troubled man' in rant about Mar-a-Lago meeting https://t.co/wGSknajInY via @nypost,['1596957008967569409'],en
1596956893830078464,604586168,2022-11-27T19:59:28.000Z,@Island_Huuker Bass Fishing,['1596956893830078464'],en
1596956750103515136,604586168,2022-11-27T19:58:53.000Z,RT @Island_Huuker: Any fishing enthusiasts out here?,['1596956750103515136'],en
1596956694722281472,604586168,2022-11-27T19:58:40.000Z,The only investigation that matters is that of the DOJ/FBI https://t.co/aVg2KQtlMK,['1596956694722281472'],en
