lang,id,text,edit_history_tweet_ids,author_id,created_at
en,1597080201196097538,"RT @draculavoice: each of these guys look like they could be in a diner at 11:30 PM, but hollywood has culled these guys out, ruined guys i…",['1597080201196097538'],122476840,2022-11-28T04:09:26.000Z
en,1597079981582348288,2013 was the year I quit drinking and consequently almost entirely quit socializing. I've been roughly 99% alone since I was laid off in 2009. https://t.co/zlrqMUBqqa,['1597079981582348288'],122476840,2022-11-28T04:08:34.000Z
en,1597074805110370304,"RT @FreyjaErlings: A polycule is like a pie. You got your flakey top, your tender bottom, your creamy filling, your baked crust,",['1597074805110370304'],122476840,2022-11-28T03:48:00.000Z
en,1597074738224189443,RT @FreyjaErlings: You can't convince a bigot they're wrong by arguing their justification because their bigotry came before they came up w…,['1597074738224189443'],122476840,2022-11-28T03:47:44.000Z
en,1597074691360899072,"RT @HolBolDoTweet: Tonight I made some gothic fan vaulting in Blender! 

Then I forgot to save and it crashed and I lost loads of improveme…",['1597074691360899072'],122476840,2022-11-28T03:47:33.000Z
en,1597069125918261248,RT @alicegoldfuss: I am the Spiders Georg of this chart,['1597069125918261248'],122476840,2022-11-28T03:25:26.000Z
en,1597069004946182144,"RT @DothTheDoth: Hot girl fall is over, it is now goth girl winter https://t.co/MtgxfIPq4C",['1597069004946182144'],122476840,2022-11-28T03:24:57.000Z
zxx,1597056092433174528,RT @RespectfulMemes: https://t.co/GtOl8RRSM5,['1597056092433174528'],122476840,2022-11-28T02:33:38.000Z
en,1597049561113309185,"RT @ManateeHare: so rimmer made it back to the past earth and started a kitchen supplies store?

https://t.co/4t7CgvXnzb",['1597049561113309185'],122476840,2022-11-28T02:07:41.000Z
en,1597049538312687618,RT @Eve6: The woke moralists will stop at nothing. They are now attempting to make the yuletide gay,['1597049538312687618'],122476840,2022-11-28T02:07:36.000Z
en,1597049514388357121,"RT @jramseyi: Would you like some animal art this weekend? Inprnt items are off 15% until Monday

See more below https://t.co/nHc4qZtyUq",['1597049514388357121'],122476840,2022-11-28T02:07:30.000Z
en,1597047711383293952,"RT @Samwitch11: Happy Birthday, Gamera! You are my favorite turtle! https://t.co/SWHS7Re9kx",['1597047711383293952'],122476840,2022-11-28T02:00:20.000Z
en,1597037486139580416,RT @Adabear_Art: ???? Are you even having fun if you’re not??,['1597037486139580416'],122476840,2022-11-28T01:19:42.000Z
en,1597036741697101824,RT @samanthamashart: Being paid on time can be the difference between getting to have stability and a career or having to give up on your c…,['1597036741697101824'],122476840,2022-11-28T01:16:45.000Z
en,1597035750922813440,"""You don't understand. Ferengi workers don't want to stop the exploitation. We want to find a way to become the exploiters."" https://t.co/kRt60P3egW",['1597035750922813440'],122476840,2022-11-28T01:12:49.000Z
en,1597035583586852865,"RT @katriadoodles: This AI thing goes deeper than art related discourse really. It perfectly demonstrates how for some people, the only rea…",['1597035583586852865'],122476840,2022-11-28T01:12:09.000Z
en,1597035549248086016,RT @jijidraws: if you’re going to demand someone’s hard earned knowledge be ready to offer something of equal value or to pay them for thei…,['1597035549248086016'],122476840,2022-11-28T01:12:01.000Z
en,1597030150356754433,RT @AbeehaTariqArt: The pangs I felt in my heart watching this for the first time https://t.co/yU7RqzybbD,['1597030150356754433'],122476840,2022-11-28T00:50:33.000Z
en,1597026143492009986,RT @gayandbooks: an afternoon trip to @TheRippedBodice apparently means we have a new cat toy in the house https://t.co/NV7UBNzvWg,['1597026143492009986'],122476840,2022-11-28T00:34:38.000Z
en,1597023751090343937,RT @jramseyi: @katriadoodles People really want to believe that artists are just born that way.  I think it makes them more comfortable wit…,['1597023751090343937'],122476840,2022-11-28T00:25:08.000Z
und,1597017120151592960,@nirrikto :D,['1597017120151592960'],122476840,2022-11-27T23:58:47.000Z
en,1596991358405079040,RT @sep332: @vibrotronica @SwiftOnSecurity And they are not going to be available in the US anytime soon. https://t.co/qlgCpXxtY8,['1596991358405079040'],122476840,2022-11-27T22:16:25.000Z
en,1596991340364984320,"RT @SwiftOnSecurity: What is the most current summary on technologies and treatments that would effectively end the pandemic threat, and th…",['1596991340364984320'],122476840,2022-11-27T22:16:20.000Z
en,1596983620270718981,"RT @jwz: PSA: Do Not Use Services That Hate The Internet. As you look around for a new social media platform, I implore you, only use one t…",['1596983620270718981'],122476840,2022-11-27T21:45:40.000Z
en,1596971844967407618,"RT @jelenawoehr: Like, nobody is forcing them to pretend they are a country with a constitution and a government accountable to the people.…",['1596971844967407618'],122476840,2022-11-27T20:58:52.000Z
en,1596971838273654785,RT @jelenawoehr: You can tell this is true because every social media company at some point describes itself as having a “governance” struc…,['1596971838273654785'],122476840,2022-11-27T20:58:51.000Z
en,1596969259883585538,RT @jelenawoehr: One of the problems with social media is that everyone who runs a social media company is basically a person who believes…,['1596969259883585538'],122476840,2022-11-27T20:48:36.000Z
en,1596968311140790272,"RT @historydefined: Hattie McDaniel accepting her Oscar in a segregated ""No Blacks"" hotel in Los Angeles for her role in Gone with the Wind…",['1596968311140790272'],122476840,2022-11-27T20:44:50.000Z
en,1596967990469107713,RT @binaryAegis: It's never too late babes. 💛 https://t.co/PbzjihmqNI,['1596967990469107713'],122476840,2022-11-27T20:43:33.000Z
en,1596967965039423488,RT @jramseyi: Remember when we were all making lists?  I'm happy that I have it.  Lately my list is the only part of Twitter that doesn't u…,['1596967965039423488'],122476840,2022-11-27T20:43:27.000Z
en,1596967084290093057,"RT @katriadoodles: Art is a product of emotional, intellectual and physical labor. I just don’t see how this is a controversial take.",['1596967084290093057'],122476840,2022-11-27T20:39:57.000Z
en,1596964603535454208,"RT @ddayen: Further, Ticketmaster confidently promised they could handle demand and set up a specific system to do so. It didn't work, and…",['1596964603535454208'],122476840,2022-11-27T20:30:06.000Z
en,1596964542017593344,"RT @ddayen: Ticketmaster puts a deliberate lid on output by:
1-owning the venues in a vertical combination
2-refusing to police bots that r…",['1596964542017593344'],122476840,2022-11-27T20:29:51.000Z
en,1596964490419240960,RT @ddayen: Tell me you know nothing about the modern ticketing industry without telling me you know nothing about the modern ticketing ind…,['1596964490419240960'],122476840,2022-11-27T20:29:39.000Z
en,1596963492183298048,"RT @FreyjaErlings: You can pacify giants, dragonlings, imps and so on in Daggerfall if you know their language. You can not do this to any…",['1596963492183298048'],122476840,2022-11-27T20:25:41.000Z
en,1596963414815158273,RT @fasc1nate: Aerial footage of a volcanic eruption captured by Bjorn Steinbekk. https://t.co/mQTzfu8doE,['1596963414815158273'],122476840,2022-11-27T20:25:22.000Z
en,1596963252159643648,RT @WillMuzzi: whenever someone reaches out for a fist pound i'm gonna start cupping my hands underneath it like they're trying to give me…,['1596963252159643648'],122476840,2022-11-27T20:24:44.000Z
