edit_history_tweet_ids,text,id,created_at,author_id,lang
['1597080066399563776'],"RT @9CoachWest9: Class of 2023

📚 140 Associate degree &amp; Certificate programs. 
😤100% acceptance rate in 2021
😳The campus is currently unde…",1597080066399563776,2022-11-28T04:08:54.000Z,106883083,en
['1597057682791313408'],@CoachGazlay 😂😂🤔,1597057682791313408,2022-11-28T02:39:58.000Z,106883083,und
['1597057081726488576'],RT @DKMOne3: I see coaches posting questionnaires on Twitter all the time…and maybe you haven’t seen them but how many school websites did…,1597057081726488576,2022-11-28T02:37:34.000Z,106883083,en
['1597056831448547330'],"RT @NickSpause: “Evals thru questionnaires ONLY”

If you DM me, you are getting bypassed for those who followed directions and completed th…",1597056831448547330,2022-11-28T02:36:35.000Z,106883083,en
['1597056564963475456'],@ToddThrockmort3 https://t.co/eaV4Jl1CN3,1597056564963475456,2022-11-28T02:35:31.000Z,106883083,qam
['1597056359039905792'],RT @JustinB53380763: @NE_Ok_HS_Sports @PrepRedzoneOK @Sullivan_KWU @Norsemen_FB @ucobronchofb @_CoachDonald @_CoachEmbry @Coach_MitchumBC @…,1597056359039905792,2022-11-28T02:34:42.000Z,106883083,qam
['1597056032433639424'],There we go! Way to fight @CrosbyMaxx and the @Raiders. Thanks @dlinevids1 https://t.co/vxdZoV1lWf,1597056032433639424,2022-11-28T02:33:24.000Z,106883083,en
['1597055685094969344'],"RT @CoachTFord: Make sure to check profiles, not all blue checks are created the same. Just sayin…🤷🏽‍♂️ 
#Verified &gt; #PayToPlay https://t.c…",1597055685094969344,2022-11-28T02:32:01.000Z,106883083,en
['1597054783596421120'],RT @DKMOne3: You want a sign that you can chase your dreams no matter where you go? Here’s 2….a list of D2 and D3 guys on NFL opening day r…,1597054783596421120,2022-11-28T02:28:26.000Z,106883083,en
['1597034169200431105'],RT @LaneKnost: Can’t wait to Hit the Road in search for future SAINTS!!! Class of 23 we are coming to a City near YOU❗️👀😤 Recruits be in sc…,1597034169200431105,2022-11-28T01:06:32.000Z,106883083,en
['1597033977940172801'],I hope you’ll spotlight @CrosbyMaxx next huge play on 3rd and 5 in OT @dlinevids1 https://t.co/lX6V2kYqNn,1597033977940172801,2022-11-28T01:05:46.000Z,106883083,en
['1597033235837353985'],RT @dlinevids1: Maxx Crosby (@CrosbyMaxx) goes speed to power with the speed bull &amp; walks his blocker back to the QB for the sack! #passrus…,1597033235837353985,2022-11-28T01:02:49.000Z,106883083,en
['1597033171975311361'],RT @9CoachWest9: 23s #YourTimeIsNow #Lockin Were back Tomorrow to start evaluating film! Trust if your a dawg we will be reaching out!,1597033171975311361,2022-11-28T01:02:34.000Z,106883083,en
['1597017801885384704'],@grant_harmon3 https://t.co/YuV9xVESBF,1597017801885384704,2022-11-28T00:01:29.000Z,106883083,qam
['1597017529817665536'],RT @NE_Ok_HS_Sports: Cls 23 &amp; 24 Questionnaire link 🔥 https://t.co/YKzmUvf2FI https://t.co/d4BsvJ1pk5,1597017529817665536,2022-11-28T00:00:24.000Z,106883083,en
['1597017088346173440'],RT @CoachSudhoffMST: Miner Athletics Week of Giving starts tomorrow! #PickAxeTakeNames https://t.co/HJ6ZDYKgEp,1597017088346173440,2022-11-27T23:58:39.000Z,106883083,en
['1597012637274886145'],RT @G_Cunningham_: What a journey! #playoffs2022 #wewillbeback One more year🙏 https://t.co/Nl6vU98h9o,1597012637274886145,2022-11-27T23:40:58.000Z,106883083,en
['1596992228244992000'],"RT @dlinevids1: Myles Garrett with the speed rip. Great get off, rush angle, leverage &amp; finish! #passrush #browns https://t.co/UCW8ZRlJpX",1596992228244992000,2022-11-27T22:19:52.000Z,106883083,en
['1596963167523188737'],RT @dlinevids1: Myles Garrett with the chop/spin. Nearly gets to Tom Brady! #passrush #browns https://t.co/aRT0koLmy6,1596963167523188737,2022-11-27T20:24:23.000Z,106883083,en
['1596962588486955008'],RT @NE_Ok_HS_Sports: Cls 23 &amp; 24 Questionnaire link 🔥 https://t.co/asvvamiRwA https://t.co/DozzBcyriq,1596962588486955008,2022-11-27T20:22:05.000Z,106883083,en
['1596962555892994048'],"RT @CoachGeneChizik: Before there is greatness…there are set backs, loss, tears, adversity, failure and sometimes doubt. Unfortunately, thi…",1596962555892994048,2022-11-27T20:21:58.000Z,106883083,en
['1596958940092583936'],"RT @dlinevids1: Brian Burns (@Fire_Burns99) long arms, attacks the OL’s wrist, lifts &amp; peels the hand away. Blocker’s balance is compromise…",1596958940092583936,2022-11-27T20:07:36.000Z,106883083,en
['1596958847184183297'],"RT @CooperLeonard3: Check out my highlight - https://t.co/NWTfcLJMUl

Need a long snapper??",1596958847184183297,2022-11-27T20:07:13.000Z,106883083,en
['1596950724424118272'],"RT @CoachTFord: 🚨24’s/25’s🚨
Wanna be a Vandal? One of the best ways to get on our radar is to fill out our questionnaire‼️ Can’t say you’re…",1596950724424118272,2022-11-27T19:34:57.000Z,106883083,en
['1596948629314736128'],@RylandWidener99 @Fbcoach_vrw @coachTthomas6 @RainwaterAlex @CoachAMayes @CoachKubacki @coachHillEley @NorthernOKMedia @NE_Ok_HS_Sports @PrepRedzoneOK @6starfootballOK @VYPEOK @CoachSpanos @CoachDC72 @CoachBrianLepak @coachstanard https://t.co/6SdrZtl1Mb,1596948629314736128,2022-11-27T19:26:37.000Z,106883083,qam
['1596930729539407878'],"RT @minersports: Support Miner Athletics Week of Giving, starting at 8 a.m. tomorrow!  Who will be the first to give?  Go to https://t.co/w…",1596930729539407878,2022-11-27T18:15:30.000Z,106883083,en
['1596929730661359618'],"RT @gabe_roland1: @LoganTillman 6’2
200lb
LB
Ponca City Highschool 
3.5 GPA
C/O 23

https://t.co/c8544sUPsY",1596929730661359618,2022-11-27T18:11:31.000Z,106883083,en
['1596929583374139393'],"RT @NickSpause: Class of 2023

📚One of the top liberal arts schools in the country 
😤9% acceptance rate in 2021
😳$200+ million athletics fa…",1596929583374139393,2022-11-27T18:10:56.000Z,106883083,en
['1596927125369782272'],RT @NE_Ok_HS_Sports: Cls 23 and 24 Questionnaire link 🔥 https://t.co/hTRzmNc7DU https://t.co/9X4xTgLJr6,1596927125369782272,2022-11-27T18:01:10.000Z,106883083,en
['1596926933647794176'],RT @NE_Ok_HS_Sports: Cls 23 Opportunity Alert 🔔! https://t.co/KMmxUNmCE1,1596926933647794176,2022-11-27T18:00:25.000Z,106883083,en
['1596926773437947905'],RT @Keith_Scott05: This is one of my favorite episodes bc the recruiting process should be all about the recruit. Go subscribe and listen w…,1596926773437947905,2022-11-27T17:59:46.000Z,106883083,en
['1596926382499512322'],RT @coachgallon: Ballers and dogs welcome!! On the hunt! https://t.co/hcblGg4PQ4,1596926382499512322,2022-11-27T17:58:13.000Z,106883083,en
['1596925813282439169'],RT @FCProspects_: DROP THE 😤 if you don’t have an OFFER yet🔽‼️,1596925813282439169,2022-11-27T17:55:57.000Z,106883083,en
['1596925798417850369'],"RT @TrustMyEyesO: It’s Sunday, let’s get that film posted and try to get a few #Offers out today #Offertunity ⬇️⬇️⬇️",1596925798417850369,2022-11-27T17:55:54.000Z,106883083,en
['1596925733720715265'],RT @CooperLeonard3: what a journey🙏 #playoffs #wewillbeback https://t.co/GLoC2SHYKD,1596925733720715265,2022-11-27T17:55:39.000Z,106883083,en
['1596861537670819842'],RT @FCProspects_: RECRUITS‼️‼️ DECEMBER 21st is the EARLY Signing Day. YOU STILL HAVE TIME. A bunch of coaches that didn’t get the guys the…,1596861537670819842,2022-11-27T13:40:33.000Z,106883083,en
['1596861355729899520'],"RT @Keith_Scott05: Resources are key in the recruiting process. The most critical resource is a smartphone to get the following done. 

•Sc…",1596861355729899520,2022-11-27T13:39:50.000Z,106883083,en
['1596861238310744064'],"RT @craigroh: 🔥Coach Johnson with some great tips on hand placement, eyes and violence when hand fighting. https://t.co/f3jJmckbqK",1596861238310744064,2022-11-27T13:39:22.000Z,106883083,en
['1596855005230792704'],I'm memorizing Psalms 121:1-8 using Verses! https://t.co/s1yVRIqrj1,1596855005230792704,2022-11-27T13:14:36.000Z,106883083,en
['1596851916868395010'],I'm memorizing Psalms 94:18-19 using Verses! https://t.co/IX5a08cjEj,1596851916868395010,2022-11-27T13:02:19.000Z,106883083,en
['1596846765713547265'],"Let the word of Christ dwell in you richly, teaching and admonishing one another in all wisdom, singing psalms and hymns and spiritual songs, with thankfulness in your hearts to God. https://t.co/3Gb35lTvO7",1596846765713547265,2022-11-27T12:41:51.000Z,106883083,en
['1596699350117232640'],RT @NE_Ok_HS_Sports: Cls 23 &amp; 24 Questionnaire link 🔥 https://t.co/7vRPzxEiJH https://t.co/4pUS8wVciK,1596699350117232640,2022-11-27T02:56:04.000Z,106883083,en
['1596698291630399489'],RT @CoachHarmon36: @Keith_Scott05 Better check Ponca City Sr class out. Git some good ones w real DI bloodlines.,1596698291630399489,2022-11-27T02:51:52.000Z,106883083,en
['1596697387489173504'],"RT @dlinevids1: Isaiah Foskey (@IFoskey) strikes &amp; reads run, then transitions to his pass rush as he uses the rip to clear the OL’s hands.…",1596697387489173504,2022-11-27T02:48:17.000Z,106883083,en
['1596697212532453377'],"RT @dlinevids1: Eyabi Okie (@TherealEyabi) with the chop/spin sack. Rushes vertical with speed, gets the blocker to turn his shoulders, thr…",1596697212532453377,2022-11-27T02:47:35.000Z,106883083,en
['1596678041304207360'],RT @coachrcoon: It’s TIME! Tune into ESPN 2 at 9:15 CT and cheer loud! Go REDHAWKS! #BrickByBrick #mission10 https://t.co/iyWkaf6w2v,1596678041304207360,2022-11-27T01:31:24.000Z,106883083,en
['1596668803207016448'],"RT @BigSkyConf: No fear 😤

@Gevani_McCoy runs it in to give Idaho back the lead at 14-7! 👏 

#ExperienceElevated https://t.co/m6XcGZYKsd",1596668803207016448,2022-11-27T00:54:42.000Z,106883083,en
['1596668703931879424'],RT @NE_Ok_HS_Sports: Cls 23 &amp; 24 Questionnaire link ⛓️ https://t.co/5CAWxOMFQO https://t.co/saWAGGs3JG,1596668703931879424,2022-11-27T00:54:18.000Z,106883083,en
['1596668415141363713'],RT @CoachMeleMSU: #HailState🐶🥚🏆 #HailStateFB🏴‍☠️ https://t.co/XQNPUw1Eio,1596668415141363713,2022-11-27T00:53:09.000Z,106883083,und
['1596648759248982016'],"RT @NE_Ok_HS_Sports: The one thing North East Oklahoma Sports does is promote the Athletes that believe in themselves, we don't rank Athlet…",1596648759248982016,2022-11-26T23:35:03.000Z,106883083,en
