lang,text,author_id,created_at,id,edit_history_tweet_ids
en,"RT @SanghaarShazia: Together with Deputy Speaker RehanaLaghari, visited #FCEPL Milk Plant, #NaraDairyFarm &amp; other centers which produce pro…",993454242,2022-11-28T03:55:23.000Z,1597076663891656704,['1597076663891656704']
ur,"RT @FarhatullahB: پراجیکٹ عمران خان کامقصد پارلیمان اور جمہوریت سے قوم کو بدظن کرنا، تاکہ مخصوص لوگ حکمرانی کریں 
پراجیکٹ کے ڈائرکٹر ز اور…",993454242,2022-11-28T03:49:11.000Z,1597075103874809856,['1597075103874809856']
ur,"پی ٹی آئی کو تو حقیقی آزادی نہی مل سکی لیکن پنجاب کے باسیوں کو اب ان فراڈیوں سے آزادی مل جائے گی۔

پنجاب حکومت گرانی ہے یا پرویز الہیٰ سے بات کرنی ہے۔ فیصلہ آصف علی زرداری کریں گے https://t.co/1r8J8DLAA1",993454242,2022-11-28T03:48:09.000Z,1597074844352323584,['1597074844352323584']
ur,پی این این نیوز پر ایک کاشف محمود نامی مزاحیہ اداکار اپنے پروگرام میں چیئرمین بلاول بھٹو زرداری کے متعلق نازیبہ گفتگو کی ہے چینل انتظامیہ و مالکان  اور پروگرام کا پروڈیوسر اس کا نوٹس لیں ہمارے کارکنوں کی دل آزاری پر معذرت کرے,993454242,2022-11-28T03:30:19.000Z,1597070355914711041,['1597070355914711041']
en,Wish you a very very happy birthday Adi  @mahenoor28 https://t.co/HBJ99O56xi,993454242,2022-11-28T03:14:28.000Z,1597066366355664896,['1597066366355664896']
in,"Haq Ali Haq

@BBhuttoZardari 
@AlySyyed https://t.co/AIYE5JmiKW",993454242,2022-11-27T21:13:02.000Z,1596975408628793346,['1596975408628793346']
in,Boss apni Dushmani nhi Bhulta https://t.co/TyOAPt0Dsa,993454242,2022-11-27T20:53:58.000Z,1596970612517662720,['1596970612517662720']
ur,RT @JavedNLaghari: میرے خیال میں وہ گھڑی ڈھونڈ رہی ہیں,993454242,2022-11-27T20:48:28.000Z,1596969227843354625,['1596969227843354625']
in,@arshdchaudhary Hehe pura Media laga hoa tha March k Chakar men Boss par kisi ki Nazar hi nhi thi jo Kuch din men sub ko Nazar ajay ga phr sahafi b sochen gay k yar es News ka hmen ku nhi pata laga,993454242,2022-11-27T20:48:13.000Z,1596969162647433216,['1596969162647433216']
ur,"اے عظیم کبریا
سُن غریب کی دعا
سازشوں میں گھر گئی
بنتِ عرضِ ایشیا
لشکرِ یزید میں
اک کنیزِ کربلا
فیصلے کی منتظر
اک یتیم بے خطا
ٹال سب مصیبتیں
ہے دُعا تیرے حضور

واسطہ حسین کا 
توڑ ظلم کا غرور

یا اللہ یا رسول
بینظیر بےقصور
#MissU #SMBB 
#بینظیر https://t.co/UxfijAmY1g",993454242,2022-11-27T20:45:20.000Z,1596968439805267968,['1596968439805267968']
hi,Teb tu mar gaya tha kia jeb Zardari sb ko NAB na Girftar kia tha adi. faryal ko Rat k time men Jail lakar gay ab teri khud ki phati he tu bari insani haquq yad aa gay lanti https://t.co/7Vdl8GpiVW,993454242,2022-11-27T20:43:08.000Z,1596967883170381825,['1596967883170381825']
ur,"اے عظیم کبریا
سُن غریب کی دعا
سازشوں میں گھر گئی
بنتِ عرضِ ایشیا
لشکرِ یزید میں
اک کنیزِ کربلا
فیصلے کی منتظر
اک یتیم بے خطا
ٹال سب مصیبتیں
ہے دُعا تیرے حضور

واسطہ حسین کا 
توڑ ظلم کا غرور

یا اللہ یا رسول
بینظیر بےقصور
#MissU #SMBB 
#بینظیر https://t.co/F8aLVlvV6G",993454242,2022-11-27T20:39:50.000Z,1596967054879649792,['1596967054879649792']
ur,"اے عظیم کبریا
سُن غریب کی دعا
سازشوں میں گھر گئی
بنتِ عرضِ ایشیا
لشکرِ یزید میں
اک کنیزِ کربلا
فیصلے کی منتظر
اک یتیم بے خطا
ٹال سب مصیبتیں
ہے دُعا تیرے حضور

واسطہ حسین کا 
توڑ ظلم کا غرور

یا اللہ یا رسول
بینظیر بےقصور
#MissU #SMBB 
#بینظیر https://t.co/qXX1Ht0tGR",993454242,2022-11-27T20:26:53.000Z,1596963793657290752,['1596963793657290752']
en,"Last Updates from AJK LBE Phase 1:
33/33 UC Chairman Result from Jhelum Valley and Neelum Valley:
PTI 17
PMLN 8
PPP 6
IND 2
40/41 UC Trends from Muzaffarabad!
PPP 17
PTI 16
PMLN 3
MC 2 
IND 2 
Muzaffarabad City Mayor Ward Results
PMLN 12
PTI 10
PPP 8
IND 6",993454242,2022-11-27T20:20:30.000Z,1596962186970423296,['1596962186970423296']
qme,@DRBASMA12128243 https://t.co/hpDZXfHGGR,993454242,2022-11-27T20:12:36.000Z,1596960201458188288,['1596960201458188288']
ur,بلوچستان اور سندھ کے بعد آزاد کشمیر کے بلدیاتی انتخابات میں بھی پی ٹی آئی کا جنازہ اٹھ گیا,993454242,2022-11-27T20:09:40.000Z,1596959462732226560,['1596959462732226560']
ur,RT @JavedNLaghari: شیدے جی یہ لاس اینجلس آمریکن شہر ہے۔۔سستا نشہ کرلیا شاید,993454242,2022-11-27T20:07:48.000Z,1596958993230225409,['1596958993230225409']
ur,سابق صدر آصف علی زرداری کا  اگلا مشن پنجاب میں اتحادی حکومت قائم کرنا ہے https://t.co/ayoms3NfjF,993454242,2022-11-27T20:01:14.000Z,1596957339726532608,['1596957339726532608']
ur,سابق صدر آصف علی زرداری کا  اگلا مشن پنجاب میں اتحادی حکومت قائم کرنا ہے https://t.co/32R9LqieYK,993454242,2022-11-27T20:01:03.000Z,1596957294209556481,['1596957294209556481']
ur,سابق صدر آصف علی زرداری کا  اگلا مشن پنجاب میں اتحادی حکومت قائم کرنا ہے https://t.co/msCTV3pSS6,993454242,2022-11-27T20:00:35.000Z,1596957176480018432,['1596957176480018432']
ur,سابق صدر آصف علی زرداری کا  اگلا مشن پنجاب میں اتحادی حکومت قائم کرنا ہے https://t.co/quVoWqkJL7,993454242,2022-11-27T20:00:24.000Z,1596957131894587392,['1596957131894587392']
ur,سابق صدر آصف علی زرداری کا  اگلا مشن پنجاب میں اتحادی حکومت قائم کرنا ہے https://t.co/cVcOdWTrab,993454242,2022-11-27T20:00:17.000Z,1596957101653635072,['1596957101653635072']
en,"RT @mano_khanb: #Happy_2nd_Anniversary,🫶
Today #November_27_2020, 💕
Happiest 2nd Engagement Anniversary to my favourite couple- BiBi @Bakht…",993454242,2022-11-27T18:29:27.000Z,1596934239978561537,['1596934239978561537']
en,RT @NayabGJan: Delighted to have been invited by @faisalmirppp to the final of the SMBB cricket tournament- our youth need more &amp; more prod…,993454242,2022-11-27T18:14:08.000Z,1596930389024862208,['1596930389024862208']
ur,"RT @imdad_soomro: پنجاب میں تحریک عدم اعتماد کی تیاریاں ، 
کل بڑا اجلاس ہوگا ، نواز شریف نے سارے اختیار آصف زرداری کو دے دئے ،  
پرویز الٰہ…",993454242,2022-11-27T18:04:31.000Z,1596927967598641152,['1596927967598641152']
ur,"RT @ZobiaKhurshid: پی ٹی آئی پوری کی پوری باجماعت جاہلوں کا گلدستہ.

آزاد کشمیر بلدیاتی الیکشن 2022ء میں بدترین شکست کے بعد تحریک انصاف کے…",993454242,2022-11-27T18:00:03.000Z,1596926841599578112,['1596926841599578112']
ur,"RT @RabNBaloch: یہ نتیجہ کشمور، خیرپور یا دادو کا نہیں
بلکہ آزاد کشمیر میں ہونے والے ضمنی انتخابات کے ہیں۔
یاد رہے آزاد کشمیر میں تحریک انص…",993454242,2022-11-27T16:24:11.000Z,1596902718404464640,['1596902718404464640']
ur,"@ImanFatma3 پیپلز پارٹی اور نون لیگ 11
تحریک انتشار 1
پاکستان میں جب بھی عام انتخابات ہوں گے، نتائج اسی طرح کے ہوں گے https://t.co/NXMSU71Eab",993454242,2022-11-27T16:23:57.000Z,1596902659226738688,['1596902659226738688']
ur,"@farzana_amjid پیپلز پارٹی اور نون لیگ 11
تحریک انتشار 1
پاکستان میں جب بھی عام انتخابات ہوں گے، نتائج اسی طرح کے ہوں گے",993454242,2022-11-27T16:23:40.000Z,1596902585365323776,['1596902585365323776']
ur,RT @waqarsatti: تین دہائیوں کے بعد آزاد کشمیر میں ہونے والے بلدیاتی انتخابات کے پہلے مرحلے میں PPPپہلے، PMLN دوسرے جبکہ PTI آخری نمبر پر۔,993454242,2022-11-27T16:22:35.000Z,1596902314123874305,['1596902314123874305']
ur,"کراچی سے کشمیر تک پاکستان پیپلز پارٹی کی گونج۔
الحمدللہ کشمیر میں ہونے والے بلدیاتی انتخابات میں پاکستان پیپلز پارٹی سب سے نمایاں پوزیشن پر براجمان ہے۔
پیپلز پارٹی آزاد کشمیر کی قیادت مبارک باد کی مستحق ہے https://t.co/RURhmqx7ws",993454242,2022-11-27T16:13:50.000Z,1596900111845838848,['1596900111845838848']
ur,"کراچی سے کشمیر تک پاکستان پیپلز پارٹی کی گونج۔
الحمدللہ کشمیر میں ہونے والے بلدیاتی انتخابات میں پاکستان پیپلز پارٹی سب سے نمایاں پوزیشن پر براجمان ہے۔
پیپلز پارٹی آزاد کشمیر کی قیادت مبارک باد کی مستحق ہے",993454242,2022-11-27T16:13:06.000Z,1596899929892524034,['1596899929892524034']
es,@ImanFatma3 Har ruz lambi lambi Churti ho,993454242,2022-11-27T16:08:26.000Z,1596898752216068096,['1596898752216068096']
ur,آزاد کشمیر بلدیاتی انتخابات میں پیپلز پارٹی نے میدان مار لیا، اکثریتی جماعت بن کر ابھری، ن لیگ بھی نے متعدد سیٹوں پر کامیابیاں سمیٹیں جبکہ پی ٹی آئی حکومت کے باوجود ذلیل و خوار,993454242,2022-11-27T15:44:42.000Z,1596892782618378240,['1596892782618378240']
ur,"RT @JavedNLaghari: آزاد کشمیر بلدیاتی الیکشن۔ 
ابتدائی نتائیج۔ 
مظفر آباد دارالحکومت سے پیپلز پارٹی پہلے۔ دوسرے پر ن لیگ کامیاب پی ٹی آئی 3…",993454242,2022-11-27T15:44:25.000Z,1596892707745824770,['1596892707745824770']
ur,"آزاد کشمیر بلدیاتی انتخابات
مظفر اباد میں پیپلز پارٹی بہتر پوزیشن میں۔ https://t.co/Wo4Gz7IAlX",993454242,2022-11-27T15:41:47.000Z,1596892046383804416,['1596892046383804416']
ur,"آزاد کشمیر بلدیاتی الیکشن میں پیپلزپارٹی نے میدان مار لیا, پی ٹی آئی چوتھے نمبر پر",993454242,2022-11-27T15:40:52.000Z,1596891815898017792,['1596891815898017792']
ur,آزاد کشمیر کے موسٹ سینئر وزیر خواجہ فاروق کو اپنے حلقے میں بدترین شکست متحدہ اپوزیشن کو  36 وارڈز سے 24 وارڈز پر شاندار کامیابی۔ پیپلز پارٹی ابھی تک کے نتائیج میں سب سے آگے https://t.co/9Q6nsqpWh4,993454242,2022-11-27T15:40:25.000Z,1596891703541399554,['1596891703541399554']
ur,آزاد کشمیر کے موسٹ سینئر وزیر خواجہ فاروق کو اپنے حلقے میں بدترین شکست متحدہ اپوزیشن کو  36 وارڈز سے 24 وارڈز پر شاندار کامیابی۔ پیپلز پارٹی ابھی تک کے نتائیج میں سب سے آگے,993454242,2022-11-27T15:40:00.000Z,1596891599199670272,['1596891599199670272']
ur,"آزاد کشمیر کے تین اضلاع میں ہونے والے بلدیاتی انتخابات میں پیپلز پارٹی سب سے نمایاں۔
اب تک کے نتائج کے مطابق ضلع مظفر آباد میں پیپلز پارٹی کو دیگر جماعتوں پر برتری حاصل",993454242,2022-11-27T14:39:57.000Z,1596876485868290048,['1596876485868290048']
ur,"کراچی: چیئرمین بلاول بھٹو زرداری سے پی پی پی سندھ کے صدر نثار کھوڑو کی جنرل سیکریٹری وقار مہدی اور کراچی ڈویژن کے صدر سعید غنی کے ہمراہ ملاقات

کراچی: چیئرمین بلاول بھٹو زرداری کو پی پی پی سندھ کی قیادت نے یوم تاسیس کے جلسے کے انتظامات کے حوالے سے بریفنگ دی
@BBhuttoZardari https://t.co/FvxTmAfT7z",993454242,2022-11-27T14:37:40.000Z,1596875910766297091,['1596875910766297091']
ur,"کراچی: پاکستان پیپلزپارٹی کے چیئرمین اور وزیر خارجہ بلاول بھٹو زرداری سے مسلم لیگ ن کے رہنما مفتاح اسماعیل نے بلاول ہاؤس میں ملاقات کی، اس موقع پر انہوں نے چیئرمین پی پی پی کو اپنی صاحبزادی کی شادی کا دعوت نامہ دیا۔
@BBhuttoZardari https://t.co/6Tc7PZPHRl",993454242,2022-11-27T14:36:21.000Z,1596875582327095298,['1596875582327095298']
ur,RT @MAKHANPPP: کراچی: پاکستان پیپلزپارٹی کے چیئرمین اور وزیر خارجہ بلاول بھٹو زرداری سے مسلم لیگ ن کے رہنما مفتاح اسماعیل نے بلاول ہاؤس میں…,993454242,2022-11-27T14:32:44.000Z,1596874671500034048,['1596874671500034048']
ur,RT @JavedNLaghari: چیئرمین بلاول بھٹو زرداری سے پی پی پی سندھ کے صدر نثار کھوڑو کی جنرل سیکریٹری وقار مہدی اور کراچی ڈویژن کے صدر سعید غنی…,993454242,2022-11-27T14:29:19.000Z,1596873810308800512,['1596873810308800512']
hi,Aur tum meri jan ho😀😀👇 https://t.co/MAi9rfioYA,993454242,2022-11-27T10:44:43.000Z,1596817286437826561,['1596817286437826561']
ht,"RT @AsifLas90989397: President PYO Sindh &amp; Special Assistant to CM Sindh @JavedNLaghari  sb
@PYOSindh https://t.co/hFYrfzlejt",993454242,2022-11-27T10:43:38.000Z,1596817013703573504,['1596817013703573504']
in,@SadafARY6 Bus tum Tayari karo phr 6 maha thumkay mar na ki inqlab es bar ajay ga,993454242,2022-11-27T10:43:18.000Z,1596816930605862913,['1596816930605862913']
