text,id,created_at,lang,edit_history_tweet_ids,author_id
"RT @MrMuddlecombe: As it's Lancashire Day, let us remind ourselves that some of the greatest comedians of all time are from the Red Rose Co…",1596986577175326721,2022-11-27T21:57:25.000Z,en,['1596986577175326721'],336635626
https://t.co/kYQsCN6Svo,1596982452030840832,2022-11-27T21:41:01.000Z,zxx,['1596982452030840832'],336635626
"The historic Lancaster Castle, built from C13th + &amp; enlarged by Elizabeth I, stands on the site of a Roman garrison. The site of the infamous Pendle witch trials in 1612. Tours each day (Charge). Police Museum  is open on Thursdays &amp; Fridays. Free entry. 
https://t.co/reTGVA7x4v",1596981863159304193,2022-11-27T21:38:41.000Z,en,['1596981863159304193'],336635626
"“The King, Duke of Lancaster”
A Toast to His Majesty King Charles on #LancashireDay in the first year of his reign. The glass was produced for the 150th Anniversary of Lancashire Constabulary 1839-1989 @LancsPolice @LanConMuseum https://t.co/4CbMtBGr4l",1596974511387463681,2022-11-27T21:09:28.000Z,en,['1596974511387463681'],336635626
"RT @SteveWtalks: Happy #LancashireDay. Catalogue of illustrated talks celebrating the history, people and places in the County Palatine can…",1596972504236847104,2022-11-27T21:01:29.000Z,en,['1596972504236847104'],336635626
"RT @juxtabook: Happy Lancashire Day! And great to note, as the 2023 @pbfaorg book fair calendar comes out, that there will be a new book fa…",1596972429905383424,2022-11-27T21:01:12.000Z,en,['1596972429905383424'],336635626
@Cllr_Mike_Green We do our best Michael. We need to conquer the massive ignorance and shortsightedness of not promoting the benefits of our historic county. Why should it be left to a voluntary body like FORL. We don’t have millions to promote Lancashire. Our budget is tiny.,1596968342983651329,2022-11-27T20:44:57.000Z,en,['1596968342983651329'],336635626
RT @WhitehartMike: @britishcounties @FORLancashire They need to stop printing maps based on local authority areas because they change too o…,1596962070549131264,2022-11-27T20:20:02.000Z,en,['1596962070549131264'],336635626
"From the River Duddon in the North to the River Mersey in the South, from Morecambe Bay to the River Winster and from the Irish Sea to the River Tame, Ribble and Hodder - This is the #LANCASHIRE we love. Where will we visit first? We'll announce this just after 9pm (2)",1596961918476251136,2022-11-27T20:19:26.000Z,en,['1596961918476251136'],336635626
From today (#LancashireDay) and during Advent we will be suggesting great places to visit during the winter in our Historic County of #Lancashire. We know that Real Lancashire is of great interest to so many. It is this area that should be marketed by professional bodies (1),1596959632882221056,2022-11-27T20:10:21.000Z,en,['1596959632882221056'],336635626
@arnie_booth Yes we would say that Lancashire was hit most. Perhaps @britishcounties will confirm.,1596947734392864768,2022-11-27T19:23:04.000Z,en,['1596947734392864768'],336635626
RT @Bootle_A_G: @FORLancashire Happy Lancashire day from Bootle https://t.co/EZ3WK1xz1Q,1596939371126861825,2022-11-27T18:49:50.000Z,en,['1596939371126861825'],336635626
RT @hil3494: Wow - Happy Lancashire Day!! This has come as a lovely surprise today - Very honoured to have been awarded a Lancastrian Award…,1596924101641191424,2022-11-27T17:49:09.000Z,en,['1596924101641191424'],336635626
"RT @bricks_andwater: Celebrate the county of Lancashire Day
@LancashirePics #LancashireDay #Lancashire 🌹",1596921899116023808,2022-11-27T17:40:24.000Z,en,['1596921899116023808'],336635626
"RT @britishcounties: This map of local authorities in Lancashire shows how absurd it is that ""Lancashire County Council"" continues to use t…",1596921814445617152,2022-11-27T17:40:04.000Z,en,['1596921814445617152'],336635626
"RT @TheLengthsman: Happy #LancashireDay to everyone who lives in the Palatine and has an LA Postcode
If you look down at a #drain near you…",1596916578066452480,2022-11-27T17:19:16.000Z,en,['1596916578066452480'],336635626
"@ToursHistoric Thank you.
Pleased to hear you are from Lancashire.",1596916294468894720,2022-11-27T17:18:08.000Z,en,['1596916294468894720'],336635626
"Raising a new #Lancashire Flag which has been donated to St. Leonard’s Church, #Penwortham. This weekend the church has its annual Christmas Tree Festival. This afternoon there will be a brass quintet, @cofelancs @BBCLancashire @LancashireAlc https://t.co/nKQCliCwrt",1596863318027038721,2022-11-27T13:47:37.000Z,en,['1596863318027038721'],336635626
@TrigPointVinnie @LancashireDay @GranadaReports Thanks for posting. FORL installed this stone in 2015 on the real / historic / traditional boundary.,1596857450648727553,2022-11-27T13:24:19.000Z,en,['1596857450648727553'],336635626
"RT @TrigPointVinnie: Happy Lancashire Day Everybody,
""It's Crackin Flags out Ere""  nearly a barmy 9°c =T-Shirt Weather .. #LancashireDay @F…",1596857024603561984,2022-11-27T13:22:37.000Z,en,['1596857024603561984'],336635626
RT @TheLengthsman: @BBCLancashire #Ulverston https://t.co/PSHkl8see9,1596856206098071552,2022-11-27T13:19:22.000Z,qme,['1596856206098071552'],336635626
@LiveLancs Lancs Live. We think you need to check out https://t.co/B00zgbBXV6,1596830322330636293,2022-11-27T11:36:31.000Z,en,['1596830322330636293'],336635626
"If you are unsure of which county your city, town, village or hamlet is in, check out the gazetteer. This sterling work has been made possible by the Association of British Counties. https://t.co/B00zgbTyME",1596829434551492608,2022-11-27T11:32:59.000Z,en,['1596829434551492608'],336635626
@PhilipEllison8 It’s just a time that was set when we founded Lancashire Day in 1995/6.,1596828123840057346,2022-11-27T11:27:47.000Z,en,['1596828123840057346'],336635626
@TheHiggsmeister We have to disagree. We are proud to have the monarch as our Duke but thanks for your support in other ways and following us.,1596827569118392320,2022-11-27T11:25:34.000Z,en,['1596827569118392320'],336635626
@knightsthatsay There’s quite a few places missing and we can’t include them all but we’ll try to include these in the next version. Thanks for following us.,1596826984658927616,2022-11-27T11:23:15.000Z,en,['1596826984658927616'],336635626
@LancashireCC Happy Lancashire Day. Nice to see you have used the correct proclamation which covers the whole of the historic county. It’s a pity that Lancashire was carved up in 1974 and LCC lost a huge area but FORL will continue promoting the real Lancashire. We have town criers out today. https://t.co/cG1CEec8Cd,1596789618602840064,2022-11-27T08:54:46.000Z,en,['1596789618602840064'],336635626
RT @PieEaterKev: It’s #LancashireDay 🌹 No better day to announce that my new book of poems is now available from Amazon #Wigan #Pies #Rugby…,1596784726924488704,2022-11-27T08:35:20.000Z,en,['1596784726924488704'],336635626
"RT @GwynneMP: 🌹 HAPPY LANCASHIRE DAY from Audenshaw, Denton, the Heatons and Reddish; the communities in my constituency that are to the no…",1596784146793127936,2022-11-27T08:33:02.000Z,en,['1596784146793127936'],336635626
RT @LancsMuseums: Happy #MuseumShopSunday from #ClitheroeCastle.  Explore our shop and enjoy 10% discount on all gifts and souvenirs.  Ther…,1596782260019204097,2022-11-27T08:25:32.000Z,en,['1596782260019204097'],336635626
"RT @YorkshireLad6: The neighbours are celebrating. Have a good one.
#LancashireDay 🌹
@FORLancashire 
@RealCounties 
@britishcounties https:…",1596781688172216321,2022-11-27T08:23:15.000Z,en,['1596781688172216321'],336635626
RT @YorkshireLad6: @FORLancashire As a Yorkshireman who is also a supportive member of The Friends of Real Lancashire (there can't be many…,1596781654214774785,2022-11-27T08:23:07.000Z,en,['1596781654214774785'],336635626
