1596962462708158465,4105982921,en,We need the Ravens to get the Jags off the field quickly. They are gonna try taking their time on this drive i already know,['1596962462708158465'],2022-11-27T20:21:35.000Z,
1596962461143339009,1131545132,en,@BarstoolTexasAM rush the field!?!? https://t.co/vJTiUa10Ts,['1596962461143339009'],2022-11-27T20:21:35.000Z,{'place_id': '9c3a4497f07d70fc'}
1596962459796983809,1586459453121040386,en,Darlene Milne Alfred Stowe #郑州 Jerome Bright #天津 Lindsay Field #武汉线下 Tiffany Edison https://t.co/7Mm3PMDdLh,['1596962459796983809'],2022-11-27T20:21:35.000Z,
1596962452125908993,1264454189565882370,en,"RT @btsqtsarchive: ""This is my story over the last four years, i hope it stays with you for a long time like tranquil field"" ㅡ 221127, Kim…",['1596962452125908993'],2022-11-27T20:21:33.000Z,
1596962451438080001,1106217972522049536,en,"RT @n_th_n_: It has gotten almost no attention that ICE is creating a degrading, terrifying, &amp; life-destabilizing circus at the NYC field o…",['1596962451438080001'],2022-11-27T20:21:33.000Z,
1596962447344427008,1350346296528408576,en,RT @marqwellbatts: Stormed Clemson’s field yesterday. First person I ran into? https://t.co/PapDcy3ULH,['1596962447344427008'],2022-11-27T20:21:32.000Z,
1596962444433186817,1528218013639516161,en,native vineyard and field after the substance had been despised and forsaken56?    #赌球平台     #世界杯下注   https://t.co/2IVptNmrZH,['1596962444433186817'],2022-11-27T20:21:31.000Z,
1596962439928909824,3147275346,en,Ada Field #世界杯 Maureen Law https://t.co/49ITEjAQR0,['1596962439928909824'],2022-11-27T20:21:30.000Z,
1596962439794683904,1466576222687838210,en,"#ESPGER God, German is fucking sucks! Look like a bunch of lazy ass piece of shit running together in a field.",['1596962439794683904'],2022-11-27T20:21:30.000Z,
1596962438465097730,1182087034506072064,en,acting like you can't have more than one account for your different groups wait until you find all my accounts you'd have a field day,['1596962438465097730'],2022-11-27T20:21:30.000Z,
1596962438188249089,1571708607879684097,en,@AtlantaFalcons STOP PLAYING WITH #37 AND KEEP THAT MAN ON THE FIELD‼️,['1596962438188249089'],2022-11-27T20:21:30.000Z,
1596962437080571904,1264454189565882370,en,"RT @rmarchives: “this is my story over the last four years… i hope it stays with you for a long time like a tranquil field”

#IndigoByRM ht…",['1596962437080571904'],2022-11-27T20:21:29.000Z,
1596962435801714689,1401794091147538437,en,"RT @gaypyjamas: Comm for @thotdogblock50 
Sneaky relief on the field! https://t.co/q5N9t4aJ0y",['1596962435801714689'],2022-11-27T20:21:29.000Z,
1596962433838768129,1116524902725582853,en,"RT @rmarchives: “this is my story over the last four years… i hope it stays with you for a long time like a tranquil field”

#IndigoByRM ht…",['1596962433838768129'],2022-11-27T20:21:29.000Z,
