1596962844020727808,1574960302776619015,en,"@FollowTrick_AR @BTS_twt Park jimin 

I'm streaming #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup            #Dreamers2022",['1596962844020727808'],2022-11-27T20:23:06.000Z,
1596962838806937600,758635997076811776,en,Car Park Line Markings in Alton #Car #Park #Line #Markings  #Alton https://t.co/HcyZWmsksb,['1596962838806937600'],2022-11-27T20:23:05.000Z,
1596962833115160576,833420755786412034,en,RT @NeilCairns16: Mandarin Duck showing nicely and displaying at Saltwell Park in Gateshead. https://t.co/Lc3uSYeCPq,['1596962833115160576'],2022-11-27T20:23:04.000Z,
1596962832125657089,1550212670703472642,en,RT @SWPSwansea: #GowerNPT on reassurance patrols in Singleton Park #Sketty &amp; surrounding areas engaging with the community Please report an…,['1596962832125657089'],2022-11-27T20:23:03.000Z,
1596962831852662784,1232506994579238912,en,"RT @JinBase_: Jin Land 🌟
An Exhibition and Celebration Jin Day 2022💜

2,3,4 December 2022
At Senayan Park Mall, Jakarta👨‍🚀🌙

And all i see…",['1596962831852662784'],2022-11-27T20:23:03.000Z,
1596962827067326464,1411102225326247936,en,"RT @King_Craftsman: Always read the terms and conditions

After all you'd never want to sign an agreement when you're planning to attend a…",['1596962827067326464'],2022-11-27T20:23:02.000Z,
1596962826081665024,1167600229920727040,en,"RT @MWhiteShelley: Photo thread of my favorite shots I got of @TravStever from the L.S. Dunes show in Asbury Park, New Jersey. The riffs we…",['1596962826081665024'],2022-11-27T20:23:02.000Z,
1596962825871949824,2828903788,en,RT @Moxaji_: Ok well that's a bit revealing for a park don't you think? https://t.co/Y3yRFJPPfo,['1596962825871949824'],2022-11-27T20:23:02.000Z,
1596962823866929153,1483545643910307840,en,"RT @Nullphoto: Lost Trail Boardwalk 2
1/1 on #tezos @objktcom 10 $xtz
The second boardwalk along this trail was replaced by volunteers from…",['1596962823866929153'],2022-11-27T20:23:02.000Z,
1596962823644610563,553458508,en,"RT @BurndenAces: On this day, in 1996, @JohnMcGinlay10 scored a hat-trick as Bolton, then of Division One, beat Premier League opponents To…",['1596962823644610563'],2022-11-27T20:23:01.000Z,
1596962821216124929,122810303,en,PhotoBlog #HotSprings #NationalParks #Christmas 2012 #Ice #Snow #Storm https://t.co/FWN4G9Herf https://t.co/nZOOaksdh8 #Photography #Hiking,['1596962821216124929'],2022-11-27T20:23:01.000Z,
1596962819454312449,756656040834428928,en,RT @ETUwrestling: The man with the black halo comes to ETU on 12/10. The bounty has been confirmed &amp; @bountykeith is looking to collect.…,['1596962819454312449'],2022-11-27T20:23:00.000Z,
1596962813045788672,857023663,en,"RT @thisiscuff: D-8 ⏱ CUFF x Park Art

https://t.co/GgNThQDyyz https://t.co/oC29NXxfPt",['1596962813045788672'],2022-11-27T20:22:59.000Z,
1596962809346416641,1596109242351734784,en,"@FollowTrick_AR @BTS_twt Park Jimin 

I'm streaming #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup            #Dreamers2022",['1596962809346416641'],2022-11-27T20:22:58.000Z,
